D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0005.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-6359;106.0;49.97;16.20;220.4;303.5;
1-6360;106.0;49.97;16.20;220.4;303.6;
1-6361;106.0;49.97;16.30;220.4;303.7;
1-6362;106.0;49.97;16.30;220.4;303.8;
1-6363;106.0;49.97;16.20;220.4;303.9;
1-6364;106.1;49.97;15.90;220.4;303.9;
1-6365;106.1;49.97;16.00;220.5;304.0;
1-6366;106.1;49.97;16.20;220.5;304.1;
1-6367;106.1;49.97;16.00;220.5;304.2;
1-6368;106.1;49.97;16.10;220.5;304.3;
1-6369;106.1;49.97;16.00;220.5;304.4;
1-6370;106.2;49.97;15.90;220.5;304.5;
1-6371;106.2;49.97;16.10;220.5;304.5;
1-6372;106.2;49.97;16.10;220.5;304.6;
1-6373;106.2;49.97;16.10;220.5;304.7;
1-6374;106.2;49.97;16.00;220.5;304.8;
1-6375;106.2;49.97;16.10;220.5;304.9;
1-6376;106.3;49.97;16.10;220.5;305.0;
1-6377;106.3;49.97;16.20;220.5;305.0;
1-6378;106.3;49.97;16.10;220.4;305.1;
1-6379;106.3;49.97;16.00;220.4;305.2;
1-6380;106.3;49.97;16.00;220.4;305.3;
1-6381;106.3;49.97;15.70;220.4;305.4;
1-6382;106.4;49.97;15.90;220.4;305.5;
1-6383;106.4;49.97;16.20;220.4;305.5;
1-6384;106.4;49.97;15.90;220.4;305.6;
1-6385;106.4;49.97;15.80;220.4;305.7;
1-6386;106.4;49.97;15.90;220.4;305.8;
1-6387;106.4;49.97;16.10;220.4;305.9;
1-6388;106.5;49.97;16.20;220.5;306.0;
1-6389;106.5;49.97;16.10;220.5;306.0;
1-6390;106.5;49.97;16.20;220.5;306.1;
1-6391;106.5;49.97;15.70;220.5;306.2;
1-6392;106.5;49.97;15.80;220.5;306.3;
1-6393;106.5;49.97;16.00;220.5;306.4;
1-6394;106.6;49.97;15.90;220.5;306.5;
1-6395;106.6;49.97;16.20;220.5;306.5;
1-6396;106.6;49.97;16.00;220.6;306.6;
1-6397;106.6;49.97;16.10;220.5;306.7;
1-6398;106.6;49.97;15.80;220.5;306.8;
1-6399;106.6;49.97;15.80;220.5;306.9;
1-6400;106.7;49.97;16.00;220.5;307.0;
1-6401;106.7;49.97;16.20;220.5;307.0;
1-6402;106.7;49.97;16.30;220.5;307.1;
1-6403;106.7;49.97;15.80;220.5;307.2;
1-6404;106.7;49.97;16.00;220.5;307.3;
1-6405;106.7;49.97;16.20;220.5;307.4;
1-6406;106.8;49.97;15.90;220.6;307.5;
1-6407;106.8;49.97;15.90;220.6;307.6;
1-6408;106.8;49.97;16.30;220.6;307.6;
1-6409;106.8;49.97;15.90;220.5;307.7;
1-6410;106.8;49.97;16.00;220.5;307.8;
1-6411;106.8;49.97;16.10;220.5;307.9;
1-6412;106.9;49.97;16.20;220.6;308.0;
1-6413;106.9;49.97;16.50;220.6;308.1;
1-6414;106.9;49.97;16.40;220.6;308.1;
1-6415;106.9;49.97;16.20;220.5;308.2;
1-6416;106.9;49.97;16.30;220.6;308.3;
1-6417;106.9;49.97;16.00;220.6;308.4;
1-6418;107.0;49.97;16.00;220.6;308.5;
1-6419;107.0;49.97;15.90;220.6;308.6;
1-6420;107.0;49.97;16.00;220.6;308.7;
1-6421;107.0;49.97;16.10;220.5;308.7;
1-6422;107.0;49.97;16.00;220.6;308.8;
1-6423;107.0;49.97;16.10;220.6;308.9;
1-6424;107.1;49.97;16.00;220.6;309.0;
1-6425;107.1;49.97;16.10;220.5;309.1;
1-6426;107.1;49.97;16.40;220.5;309.2;
1-6427;107.1;49.97;16.10;220.6;309.2;
1-6428;107.1;49.97;15.90;220.5;309.3;
1-6429;107.1;49.97;16.00;220.6;309.4;
1-6430;107.2;49.97;16.10;220.6;309.5;
1-6431;107.2;49.97;16.30;220.6;309.6;
1-6432;107.2;49.97;16.30;220.5;309.7;
1-6433;107.2;49.97;16.20;220.5;309.7;
1-6434;107.2;49.97;15.70;220.6;309.8;
1-6435;107.2;49.97;15.90;220.6;309.9;
1-6436;107.3;49.97;15.60;220.6;310.0;
1-6437;107.3;49.97;15.90;220.5;310.1;
1-6438;107.3;49.97;16.20;220.5;310.2;
1-6439;107.3;49.97;16.00;220.6;310.2;
1-6440;107.3;49.97;16.20;220.5;310.3;
1-6441;107.3;49.97;16.30;220.5;310.4;
1-6442;107.4;49.97;16.00;220.6;310.5;
1-6443;107.4;49.97;16.00;220.5;310.6;
1-6444;107.4;49.97;16.30;220.5;310.7;
1-6445;107.4;49.97;16.00;220.6;310.8;
1-6446;107.4;49.97;16.10;220.5;310.8;
1-6447;107.4;49.97;16.30;220.6;310.9;
1-6448;107.5;49.97;16.00;220.5;311.0;
1-6449;107.5;49.97;16.00;220.4;311.1;
1-6450;107.5;49.97;16.20;220.5;311.2;
1-6451;107.5;49.97;16.30;220.5;311.3;
1-6452;107.5;49.97;16.00;220.5;311.3;
1-6453;107.5;49.97;15.90;220.5;311.4;
1-6454;107.6;49.97;16.10;220.5;311.5;
1-6455;107.6;49.97;16.10;220.5;311.6;
1-6456;107.6;49.97;16.30;220.5;311.7;
1-6457;107.6;49.97;16.20;220.6;311.8;
1-6458;107.6;49.97;16.10;220.5;311.8;
1-6459;107.6;49.97;16.10;220.5;311.9;
1-6460;107.7;49.97;16.00;220.5;312.0;
1-6461;107.7;49.97;16.10;220.6;312.1;
1-6462;107.7;49.97;16.40;220.6;312.2;
1-6463;107.7;49.97;16.60;220.6;312.3;
1-6464;107.7;49.97;16.30;220.6;312.4;
1-6465;107.7;49.97;16.30;220.6;312.4;
1-6466;107.8;49.97;16.00;220.6;312.5;
1-6467;107.8;49.97;16.10;220.6;312.6;
1-6468;107.8;49.97;16.20;220.6;312.7;
1-6469;107.8;49.97;16.10;220.6;312.8;
1-6470;107.8;49.97;15.70;220.6;312.9;
1-6471;107.8;49.97;15.60;220.6;312.9;
1-6472;107.9;49.97;15.70;220.6;313.0;
1-6473;107.9;49.97;15.70;220.6;313.1;
1-6474;107.9;49.97;16.30;220.6;313.2;
1-6475;107.9;49.97;16.20;220.6;313.3;
1-6476;107.9;49.97;16.20;220.7;313.4;
1-6477;107.9;49.97;16.20;220.6;313.4;
1-6478;108.0;49.97;16.10;220.6;313.5;
1-6479;108.0;49.97;16.00;220.6;313.6;
1-6480;108.0;49.97;16.30;220.6;313.7;
1-6481;108.0;49.97;16.30;220.6;313.8;
1-6482;108.0;49.97;16.00;220.6;313.9;
1-6483;108.0;49.97;16.20;220.6;314.0;
1-6484;108.1;49.97;16.20;220.6;314.0;
1-6485;108.1;49.97;16.10;220.6;314.1;
1-6486;108.1;49.97;15.90;220.6;314.2;
1-6487;108.1;49.97;16.00;220.6;314.3;
1-6488;108.1;49.97;15.90;220.6;314.4;
1-6489;108.1;49.97;16.10;220.6;314.5;
1-6490;108.2;49.97;15.80;220.6;314.5;
1-6491;108.2;49.97;15.90;220.6;314.6;
1-6492;108.2;49.97;16.50;220.6;314.7;
1-6493;108.2;49.97;16.20;220.6;314.8;
1-6494;108.2;49.97;16.10;220.6;314.9;
1-6495;108.2;49.97;16.00;220.6;315.0;
1-6496;108.3;49.97;15.90;220.6;315.0;
1-6497;108.3;49.97;15.90;220.6;315.1;
1-6498;108.3;49.97;16.20;220.6;315.2;
1-6499;108.3;49.97;16.30;220.6;315.3;
1-6500;108.3;49.97;15.90;220.6;315.4;
1-6501;108.3;49.97;15.80;220.6;315.5;
1-6502;108.4;49.97;15.70;220.6;315.6;
1-6503;108.4;49.97;15.80;220.6;315.6;
1-6504;108.4;49.97;16.10;220.6;315.7;
1-6505;108.4;49.97;16.30;220.6;315.8;
1-6506;108.4;49.97;16.00;220.6;315.9;
1-6507;108.4;49.97;16.00;220.6;316.0;
1-6508;108.5;49.97;16.30;220.6;316.1;
1-6509;108.5;49.97;16.30;220.6;316.1;
1-6510;108.5;49.97;16.40;220.6;316.2;
1-6511;108.5;49.97;16.10;220.7;316.3;
1-6512;108.5;49.97;15.90;220.7;316.4;
1-6513;108.5;49.97;16.00;220.7;316.5;
1-6514;108.6;49.97;16.30;220.7;316.6;
1-6515;108.6;49.97;16.20;220.7;316.6;
1-6516;108.6;49.97;16.30;220.7;316.7;
1-6517;108.6;49.97;16.30;220.7;316.8;
1-6518;108.6;49.97;16.00;220.8;316.9;
1-6519;108.6;49.97;16.20;220.8;317.0;
1-6520;108.7;49.97;16.30;220.8;317.1;
1-6521;108.7;49.97;16.20;220.8;317.2;
1-6522;108.7;49.97;16.10;220.8;317.2;
1-6523;108.7;49.97;16.30;220.8;317.3;
1-6524;108.7;49.97;16.00;220.8;317.4;
1-6525;108.7;49.97;16.10;220.8;317.5;
1-6526;108.8;49.97;16.00;220.8;317.6;
1-6527;108.8;49.97;16.10;220.8;317.7;
1-6528;108.8;49.97;16.20;220.8;317.7;
1-6529;108.8;49.97;16.10;220.8;317.8;
1-6530;108.8;49.97;16.10;220.8;317.9;
1-6531;108.8;49.97;16.30;220.8;318.0;
1-6532;108.9;49.97;16.10;220.8;318.1;
1-6533;108.9;49.97;16.10;220.8;318.2;
1-6534;108.9;49.97;16.00;220.8;318.3;
1-6535;108.9;49.97;16.20;220.8;318.3;
1-6536;108.9;49.97;15.80;220.8;318.4;
1-6537;108.9;49.97;16.00;220.8;318.5;
1-6538;109.0;49.97;16.10;220.8;318.6;
1-6539;109.0;49.97;15.90;220.8;318.7;
1-6540;109.0;49.97;15.90;220.8;318.8;
1-6541;109.0;49.97;16.10;220.8;318.8;
1-6542;109.0;49.97;16.20;220.8;318.9;
1-6543;109.0;49.97;16.10;220.8;319.0;
1-6544;109.1;49.97;16.30;220.8;319.1;
1-6545;109.1;49.97;16.40;220.8;319.2;
1-6546;109.1;49.97;16.30;220.8;319.3;
1-6547;109.1;49.97;16.30;220.8;319.3;
1-6548;109.1;49.97;16.00;220.8;319.4;
1-6549;109.1;49.97;16.10;220.8;319.5;
1-6550;109.2;49.97;16.00;220.8;319.6;
1-6551;109.2;49.97;15.90;220.8;319.7;
1-6552;109.2;49.97;16.30;220.8;319.8;
1-6553;109.2;49.97;16.20;220.8;319.9;
1-6554;109.2;49.97;16.30;220.8;319.9;
1-6555;109.2;49.97;16.20;220.8;320.0;
1-6556;109.3;49.97;16.00;220.8;320.1;
1-6557;109.3;49.97;15.80;220.8;320.2;
1-6558;109.3;49.97;16.20;220.8;320.3;
1-6559;109.3;49.97;15.90;220.8;320.4;
1-6560;109.3;49.97;16.20;220.8;320.4;
1-6561;109.3;49.97;16.10;220.8;320.5;
1-6562;109.4;49.97;16.20;220.8;320.6;
1-6563;109.4;49.97;15.80;220.8;320.7;
1-6564;109.4;49.97;15.80;220.8;320.8;
1-6565;109.4;49.97;16.30;220.8;320.9;
1-6566;109.4;49.97;16.30;220.8;320.9;
1-6567;109.4;49.97;16.00;220.8;321.0;
1-6568;109.5;49.97;15.70;220.8;321.1;
1-6569;109.5;49.97;15.80;220.8;321.2;
1-6570;109.5;49.97;16.30;220.8;321.3;
1-6571;109.5;49.97;16.10;220.8;321.4;
1-6572;109.5;49.97;15.80;220.8;321.5;
1-6573;109.5;49.97;15.90;220.7;321.5;
1-6574;109.6;49.97;15.90;220.8;321.6;
1-6575;109.6;49.97;15.90;220.8;321.7;
1-6576;109.6;49.97;15.90;220.8;321.8;
1-6577;109.6;49.97;16.30;220.8;321.9;
1-6578;109.6;49.97;16.50;220.8;322.0;
1-6579;109.6;49.97;16.20;220.8;322.0;
1-6580;109.7;49.97;16.10;220.8;322.1;
1-6581;109.7;49.97;15.70;220.8;322.2;
1-6582;109.7;49.97;16.00;220.8;322.3;
1-6583;109.7;49.97;16.10;220.8;322.4;
1-6584;109.7;49.97;16.10;220.8;322.5;
1-6585;109.7;49.97;15.90;220.8;322.5;
1-6586;109.8;49.97;15.80;220.9;322.6;
1-6587;109.8;49.97;15.90;220.8;322.7;
1-6588;109.8;49.97;16.20;220.8;322.8;
1-6589;109.8;49.97;16.50;220.8;322.9;
1-6590;109.8;49.97;16.40;220.8;323.0;
1-6591;109.8;49.97;16.20;220.8;323.0;
1-6592;109.9;49.97;16.00;220.8;323.1;
1-6593;109.9;49.97;15.80;220.8;323.2;
1-6594;109.9;49.97;15.90;220.8;323.3;
1-6595;109.9;49.97;16.00;220.8;323.4;
1-6596;109.9;49.97;16.00;220.8;323.5;
1-6597;109.9;49.97;15.70;220.8;323.5;
1-6598;110.0;49.97;16.10;220.8;323.6;
1-6599;110.0;49.97;15.90;220.8;323.7;
1-6600;110.0;49.97;16.20;220.8;323.8;
1-6601;110.0;49.97;16.40;220.8;323.9;
1-6602;110.0;49.97;16.40;220.8;324.0;
1-6603;110.0;49.97;16.20;220.8;324.1;
1-6604;110.1;49.97;16.10;220.8;324.1;
1-6605;110.1;49.97;16.10;220.8;324.2;
1-6606;110.1;49.97;16.10;220.8;324.3;
1-6607;110.1;49.97;16.20;220.8;324.4;
1-6608;110.1;49.97;16.00;220.8;324.5;
1-6609;110.1;49.97;15.90;220.8;324.6;
1-6610;110.2;49.97;16.10;220.8;324.6;
1-6611;110.2;49.97;15.90;220.9;324.7;
1-6612;110.2;49.97;16.00;220.9;324.8;
1-6613;110.2;49.97;16.40;220.9;324.9;
1-6614;110.2;49.97;16.20;220.9;325.0;
1-6615;110.2;49.97;16.20;220.9;325.1;
1-6616;110.3;49.97;16.00;220.8;325.2;
1-6617;110.3;49.97;16.20;220.8;325.2;
1-6618;110.3;49.97;16.30;220.8;325.3;
1-6619;110.3;49.97;16.30;220.8;325.4;
1-6620;110.3;49.97;16.30;220.8;325.5;
1-6621;110.3;49.97;16.30;220.8;325.6;
1-6622;110.4;49.97;16.20;220.9;325.7;
1-6623;110.4;49.97;16.00;220.9;325.7;
1-6624;110.4;49.97;16.00;220.9;325.8;
1-6625;110.4;49.97;16.10;220.9;325.9;
1-6626;110.4;49.97;16.00;220.9;326.0;
1-6627;110.4;49.97;16.00;220.8;326.1;
1-6628;110.5;49.97;16.00;220.8;326.2;
1-6629;110.5;49.97;15.80;220.8;326.2;
1-6630;110.5;49.97;15.80;220.9;326.3;
1-6631;110.5;49.97;16.20;220.8;326.4;
1-6632;110.5;49.97;16.50;220.8;326.5;
1-6633;110.5;49.97;16.00;220.8;326.6;
1-6634;110.6;49.97;16.10;220.8;326.7;
1-6635;110.6;49.97;15.90;220.8;326.8;
1-6636;110.6;49.97;16.10;220.8;326.8;
1-6637;110.6;49.97;16.20;220.9;326.9;
1-6638;110.6;49.97;16.40;220.9;327.0;
1-6639;110.6;49.97;16.00;220.9;327.1;
1-6640;110.7;49.97;16.00;220.9;327.2;
1-6641;110.7;49.97;15.80;221.0;327.3;
1-6642;110.7;49.97;16.20;221.0;327.3;
1-6643;110.7;49.97;16.20;221.0;327.4;
1-6644;110.7;49.97;16.30;221.0;327.5;
1-6645;110.7;49.97;16.10;221.0;327.6;
1-6646;110.8;49.97;16.20;221.0;327.7;
1-6647;110.8;49.97;16.10;221.0;327.8;
1-6648;110.8;49.97;15.80;221.0;327.8;
1-6649;110.8;49.97;16.20;221.0;327.9;
1-6650;110.8;49.97;16.20;221.0;328.0;
1-6651;110.8;49.97;16.00;221.0;328.1;
1-6652;110.9;49.97;16.10;220.9;328.2;
1-6653;110.9;49.97;16.10;220.9;328.3;
1-6654;110.9;49.97;15.90;220.9;328.4;
1-6655;110.9;49.97;16.00;220.9;328.4;
1-6656;110.9;49.97;16.20;220.9;328.5;
1-6657;110.9;49.97;16.00;220.9;328.6;
1-6658;111.0;49.97;16.00;220.9;328.7;
1-6659;111.0;49.97;16.10;220.9;328.8;
1-6660;111.0;49.97;15.70;220.9;328.9;
1-6661;111.0;49.97;16.40;220.9;328.9;
1-6662;111.0;49.97;16.10;221.0;329.0;
1-6663;111.0;49.97;16.20;221.0;329.1;
1-6664;111.1;49.97;16.40;221.0;329.2;
1-6665;111.1;49.97;15.90;221.0;329.3;
1-6666;111.1;49.97;15.90;221.0;329.4;
1-6667;111.1;49.97;16.00;221.0;329.4;
1-6668;111.1;49.97;15.90;221.0;329.5;
1-6669;111.1;49.97;16.00;221.0;329.6;
1-6670;111.2;49.97;15.90;221.0;329.7;
1-6671;111.2;49.97;16.20;221.0;329.8;
1-6672;111.2;49.97;15.90;221.0;329.9;
1-6673;111.2;49.97;16.20;221.0;329.9;
1-6674;111.2;49.97;16.40;221.0;330.0;
1-6675;111.2;49.97;16.40;221.0;330.1;
1-6676;111.3;49.97;16.20;221.0;330.2;
1-6677;111.3;49.97;16.60;221.0;330.3;
1-6678;111.3;49.97;16.30;221.0;330.4;
1-6679;111.3;49.97;16.40;221.0;330.5;
1-6680;111.3;49.97;16.50;221.0;330.5;
1-6681;111.3;49.97;16.30;221.0;330.6;
1-6682;111.4;49.97;15.80;221.0;330.7;
1-6683;111.4;49.97;15.80;221.0;330.8;
1-6684;111.4;49.97;15.80;221.0;330.9;
1-6685;111.4;49.97;16.20;221.0;331.0;
1-6686;111.4;49.97;16.20;221.0;331.1;
1-6687;111.4;49.97;16.10;221.0;331.1;
1-6688;111.5;49.97;16.00;221.0;331.2;
1-6689;111.5;49.97;16.20;221.0;331.3;
1-6690;111.5;49.97;15.90;221.0;331.4;
1-6691;111.5;49.97;16.10;221.1;331.5;
1-6692;111.5;49.97;16.20;221.1;331.6;
1-6693;111.5;49.97;16.40;221.1;331.6;
1-6694;111.6;49.97;15.90;221.0;331.7;
1-6695;111.6;49.97;16.20;221.0;331.8;
1-6696;111.6;49.97;16.00;221.0;331.9;
1-6697;111.6;49.97;16.10;221.0;332.0;
1-6698;111.6;49.97;16.00;221.0;332.1;
1-6699;111.6;49.97;16.40;221.1;332.1;
1-6700;111.7;49.97;16.00;221.0;332.2;
1-6701;111.7;49.97;15.90;221.0;332.3;
1-6702;111.7;49.97;15.90;221.0;332.4;
1-6703;111.7;49.97;16.00;221.1;332.5;
1-6704;111.7;49.97;16.10;221.1;332.6;
1-6705;111.7;49.97;16.10;221.1;332.7;
1-6706;111.8;49.97;15.90;221.0;332.7;
1-6707;111.8;49.97;16.10;221.0;332.8;
1-6708;111.8;49.97;15.80;221.0;332.9;
1-6709;111.8;49.97;15.80;221.0;333.0;
1-6710;111.8;49.97;16.10;221.0;333.1;
1-6711;111.8;49.97;15.80;221.0;333.2;
1-6712;111.9;49.97;15.70;221.0;333.2;
1-6713;111.9;49.97;15.80;221.0;333.3;
1-6714;111.9;49.97;15.60;221.0;333.4;
1-6715;111.9;49.97;15.70;221.0;333.5;
1-6716;111.9;49.97;16.40;221.0;333.6;
1-6717;111.9;49.97;16.50;221.0;333.7;
1-6718;112.0;49.97;16.20;221.0;333.7;
1-6719;112.0;49.97;16.10;221.0;333.8;
1-6720;112.0;49.97;16.20;221.0;333.9;
1-6721;112.0;49.97;16.20;221.0;334.0;
1-6722;112.0;49.97;16.00;221.0;334.1;
1-6723;112.0;49.97;16.20;221.0;334.2;
1-6724;112.1;49.97;15.90;221.0;334.2;
1-6725;112.1;49.97;15.90;221.0;334.3;
1-6726;112.1;49.97;15.80;221.1;334.4;
1-6727;112.1;49.97;16.00;221.1;334.5;
1-6728;112.1;49.97;16.20;221.1;334.6;
1-6729;112.1;49.97;16.10;221.1;334.7;
1-6730;112.2;49.97;15.60;221.1;334.7;
1-6731;112.2;49.97;15.90;221.1;334.8;
1-6732;112.2;49.97;15.70;221.1;334.9;
1-6733;112.2;49.97;15.90;221.1;335.0;
1-6734;112.2;49.97;16.70;221.1;335.1;
1-6735;112.2;49.97;16.50;221.1;335.2;
1-6736;112.3;49.97;16.00;221.1;335.3;
1-6737;112.3;49.97;15.70;221.1;335.3;
1-6738;112.3;49.97;15.70;221.1;335.4;
1-6739;112.3;49.97;16.20;221.1;335.5;
1-6740;112.3;49.97;16.20;221.1;335.6;
1-6741;112.3;49.97;16.20;221.1;335.7;
1-6742;112.4;49.97;16.20;221.1;335.8;
1-6743;112.4;49.97;16.00;221.1;335.8;
1-6744;112.4;49.97;15.50;221.1;335.9;
1-6745;112.4;49.97;15.90;221.0;336.0;
1-6746;112.4;49.97;16.30;221.0;336.1;
1-6747;112.4;49.97;16.20;221.0;336.2;
1-6748;112.5;49.97;15.80;221.0;336.3;
1-6749;112.5;49.97;15.80;221.0;336.3;
1-6750;112.5;49.97;15.40;221.0;336.4;
1-6751;112.5;49.97;15.70;221.1;336.5;
1-6752;112.5;49.97;15.90;221.1;336.6;
1-6753;112.5;49.97;16.20;221.1;336.7;
1-6754;112.6;49.97;15.80;221.1;336.8;
1-6755;112.6;49.97;15.60;221.1;336.8;
1-6756;112.6;49.97;15.80;221.1;336.9;
1-6757;112.6;49.97;15.80;221.1;337.0;
1-6758;112.6;49.97;15.90;221.1;337.1;
1-6759;112.6;49.97;16.00;221.1;337.2;
1-6760;112.7;49.97;15.80;221.1;337.2;
1-6761;112.7;49.97;16.10;221.0;337.3;
1-6762;112.7;49.97;15.90;221.1;337.4;
1-6763;112.7;49.97;15.80;221.1;337.5;
1-6764;112.7;49.97;16.10;221.1;337.6;
1-6765;112.7;49.97;15.90;221.1;337.7;
1-6766;112.8;49.97;16.20;221.1;337.7;
1-6767;112.8;49.97;15.90;221.1;337.8;
1-6768;112.8;49.97;16.00;221.1;337.9;
1-6769;112.8;49.97;16.00;221.1;338.0;
1-6770;112.8;49.97;16.10;221.0;338.1;
1-6771;112.8;49.97;16.10;221.0;338.2;
1-6772;112.9;49.97;15.70;221.0;338.3;
1-6773;112.9;49.97;15.50;221.0;338.3;
1-6774;112.9;49.97;15.50;221.0;338.4;
1-6775;112.9;49.97;15.90;221.0;338.5;
1-6776;112.9;49.97;16.00;221.1;338.6;
1-6777;112.9;49.97;16.10;221.1;338.7;
1-6778;113.0;49.97;16.00;221.1;338.7;
1-6779;113.0;49.97;16.00;221.1;338.8;
1-6780;113.0;49.97;16.10;221.1;338.9;
1-6781;113.0;49.97;15.80;221.2;339.0;
1-6782;113.0;49.97;16.10;221.2;339.1;
1-6783;113.0;49.97;16.10;221.2;339.2;
1-6784;113.1;49.97;16.10;221.1;339.3;
1-6785;113.1;49.97;15.70;221.1;339.3;
1-6786;113.1;49.97;15.80;221.1;339.4;
1-6787;113.1;49.97;15.80;221.1;339.5;
1-6788;113.1;49.97;16.00;221.1;339.6;
1-6789;113.1;49.97;16.20;221.1;339.7;
1-6790;113.2;49.97;16.00;221.1;339.8;
1-6791;113.2;49.97;15.40;221.1;339.8;
1-6792;113.2;49.97;16.40;221.2;339.9;
1-6793;113.2;49.97;16.40;221.2;340.0;
1-6794;113.2;49.97;16.10;221.2;340.1;
1-6795;113.2;49.97;16.20;221.2;340.2;
1-6796;113.3;49.97;15.50;221.2;340.3;
1-6797;113.3;49.97;15.30;221.3;340.3;
1-6798;113.3;49.97;15.80;221.3;340.4;
1-6799;113.3;49.97;15.80;221.3;340.5;
1-6800;113.3;49.97;15.90;221.2;340.6;
1-6801;113.3;49.97;15.50;221.3;340.7;
1-6802;113.4;49.97;15.70;221.3;340.7;
1-6803;113.4;49.97;15.70;221.3;340.8;
1-6804;113.4;49.97;15.90;221.3;340.9;
1-6805;113.4;49.97;15.60;221.3;341.0;
1-6806;113.4;49.97;16.00;221.3;341.1;
1-6807;113.4;49.97;16.40;221.3;341.2;
1-6808;113.5;49.97;15.90;221.3;341.2;
1-6809;113.5;49.97;15.20;221.3;341.3;
1-6810;113.5;49.97;15.70;221.3;341.4;
1-6811;113.5;49.97;15.60;221.2;341.5;
1-6812;113.5;49.97;15.40;221.2;341.6;
1-6813;113.5;49.97;15.60;221.2;341.7;
1-6814;113.6;49.97;15.90;221.2;341.7;
1-6815;113.6;49.97;15.60;221.2;341.8;
1-6816;113.6;49.97;16.00;221.2;341.9;
1-6817;113.6;49.97;15.90;221.2;342.0;
1-6818;113.6;49.97;16.00;221.2;342.1;
1-6819;113.6;49.97;15.90;221.2;342.2;
1-6820;113.7;49.97;16.30;221.2;342.2;
1-6821;113.7;49.97;16.00;221.2;342.3;
1-6822;113.7;49.97;16.10;221.3;342.4;
1-6823;113.7;49.97;15.60;221.3;342.5;
1-6824;113.7;49.97;15.80;221.3;342.6;
1-6825;113.7;49.97;15.80;221.3;342.7;
1-6826;113.8;49.97;15.70;221.3;342.7;
1-6827;113.8;49.97;15.60;221.3;342.8;
1-6828;113.8;49.97;15.80;221.3;342.9;
1-6829;113.8;49.97;15.90;221.3;343.0;
1-6830;113.8;49.97;15.90;221.3;343.1;
1-6831;113.8;49.97;16.60;221.3;343.1;
1-6832;113.9;49.97;15.90;221.3;343.2;
1-6833;113.9;49.97;15.40;221.3;343.3;
1-6834;113.9;49.97;15.50;221.3;343.4;
1-6835;113.9;49.97;15.40;221.3;343.5;
1-6836;113.9;49.97;15.80;221.4;343.6;
1-6837;113.9;49.97;16.10;221.4;343.6;
1-6838;114.0;49.97;16.30;221.3;343.7;
1-6839;114.0;49.97;16.00;221.3;343.8;
1-6840;114.0;49.97;15.90;221.3;343.9;
1-6841;114.0;49.97;15.80;221.3;344.0;
1-6842;114.0;49.97;15.80;221.3;344.1;
1-6843;114.0;49.97;16.30;221.3;344.1;
1-6844;114.1;49.97;16.20;221.3;344.2;
1-6845;114.1;49.97;16.00;221.3;344.3;
1-6846;114.1;49.97;15.70;221.4;344.4;
1-6847;114.1;49.97;15.70;221.4;344.5;
1-6848;114.1;49.97;15.70;221.4;344.6;
1-6849;114.1;49.97;15.70;221.4;344.6;
1-6850;114.2;49.97;15.90;221.5;344.7;
1-6851;114.2;49.97;15.70;221.4;344.8;
1-6852;114.2;49.97;15.60;221.4;344.9;
1-6853;114.2;49.97;15.50;221.3;345.0;
1-6854;114.2;49.97;15.90;221.3;345.1;
1-6855;114.2;49.97;15.90;221.3;345.1;
1-6856;114.3;49.97;16.00;221.4;345.2;
1-6857;114.3;49.97;15.60;221.4;345.3;
1-6858;114.3;49.97;15.80;221.4;345.4;
1-6859;114.3;49.97;15.50;221.4;345.5;
1-6860;114.3;49.97;15.30;221.5;345.5;
1-6861;114.3;49.97;15.60;221.5;345.6;
1-6862;114.4;49.97;15.80;221.5;345.7;
1-6863;114.4;49.97;15.70;221.5;345.8;
1-6864;114.4;49.97;15.60;221.4;345.9;
1-6865;114.4;49.97;15.60;221.4;346.0;
1-6866;114.4;49.97;15.60;221.5;346.0;
1-6867;114.4;49.97;16.10;221.5;346.1;
1-6868;114.5;49.97;15.80;221.5;346.2;
1-6869;114.5;49.97;15.70;221.5;346.3;
1-6870;114.5;49.97;15.70;221.5;346.4;
1-6871;114.5;49.97;15.80;221.5;346.5;
1-6872;114.5;49.97;15.80;221.5;346.5;
1-6873;114.5;49.97;15.70;221.5;346.6;
1-6874;114.6;49.97;15.90;221.5;346.7;
1-6875;114.6;49.97;15.60;221.5;346.8;
1-6876;114.6;49.97;15.50;221.5;346.9;
1-6877;114.6;49.97;16.00;221.4;346.9;
1-6878;114.6;49.97;16.00;221.5;347.0;
1-6879;114.6;49.97;16.00;221.4;347.1;
1-6880;114.7;49.97;16.30;221.4;347.2;
1-6881;114.7;49.97;16.10;221.4;347.3;
1-6882;114.7;49.97;15.70;221.4;347.4;
1-6883;114.7;49.97;16.20;221.4;347.5;
1-6884;114.7;49.97;15.90;221.4;347.5;
1-6885;114.7;49.97;15.90;221.4;347.6;
1-6886;114.8;49.97;16.00;221.4;347.7;
1-6887;114.8;49.97;15.80;221.4;347.8;
1-6888;114.8;49.97;15.60;221.4;347.9;
1-6889;114.8;49.97;15.40;221.5;347.9;
1-6890;114.8;49.97;15.80;221.4;348.0;
1-6891;114.8;49.97;15.40;221.4;348.1;
1-6892;114.9;49.97;15.80;221.4;348.2;
