D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0017.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-8241;137.4;49.97;12.30;217.4;314.1;
1-8242;137.4;49.97;12.20;217.3;314.2;
1-8243;137.4;49.97;12.20;217.4;314.3;
1-8244;137.4;49.97;12.20;217.4;314.3;
1-8245;137.4;49.97;12.50;217.4;314.4;
1-8246;137.4;49.97;12.40;217.4;314.4;
1-8247;137.5;49.97;12.40;217.4;314.5;
1-8248;137.5;49.97;12.00;217.4;314.6;
1-8249;137.5;49.97;12.30;217.4;314.6;
1-8250;137.5;49.97;12.30;217.4;314.7;
1-8251;137.5;49.97;12.20;217.4;314.8;
1-8252;137.5;49.97;12.20;217.4;314.8;
1-8253;137.6;49.97;12.30;217.4;314.9;
1-8254;137.6;49.97;12.30;217.4;315.0;
1-8255;137.6;49.97;12.50;217.4;315.0;
1-8256;137.6;49.97;12.30;217.4;315.1;
1-8257;137.6;49.97;12.30;217.5;315.2;
1-8258;137.6;49.97;12.00;217.5;315.2;
1-8259;137.7;49.97;12.10;217.5;315.3;
1-8260;137.7;49.97;12.20;217.5;315.3;
1-8261;137.7;49.97;12.30;217.5;315.4;
1-8262;137.7;49.97;12.20;217.5;315.5;
1-8263;137.7;49.97;12.20;217.5;315.5;
1-8264;137.7;49.97;12.30;217.5;315.6;
1-8265;137.8;49.97;12.50;217.4;315.7;
1-8266;137.8;49.97;12.30;217.4;315.7;
1-8267;137.8;49.97;12.60;217.4;315.8;
1-8268;137.8;49.97;12.80;217.4;315.9;
1-8269;137.8;49.97;12.60;217.4;315.9;
1-8270;137.8;49.97;12.40;217.4;316.0;
1-8271;137.9;49.97;12.40;217.4;316.1;
1-8272;137.9;49.97;12.70;217.4;316.1;
1-8273;137.9;49.97;12.40;217.4;316.2;
1-8274;137.9;49.97;12.40;217.4;316.3;
1-8275;137.9;49.97;12.70;217.4;316.3;
1-8276;137.9;49.97;12.20;217.4;316.4;
1-8277;138.0;49.97;12.20;217.4;316.5;
1-8278;138.0;49.97;12.40;217.4;316.5;
1-8279;138.0;49.97;12.60;217.4;316.6;
1-8280;138.0;49.97;12.40;217.4;316.6;
1-8281;138.0;49.97;12.20;217.4;316.7;
1-8282;138.0;49.97;12.20;217.4;316.8;
1-8283;138.1;49.97;12.40;217.4;316.8;
1-8284;138.1;49.97;12.30;217.4;316.9;
1-8285;138.1;49.97;12.10;217.4;317.0;
1-8286;138.1;49.97;12.40;217.4;317.0;
1-8287;138.1;49.97;12.30;217.4;317.1;
1-8288;138.1;49.97;11.80;217.4;317.2;
1-8289;138.2;49.97;12.10;217.4;317.2;
1-8290;138.2;49.97;12.60;217.4;317.3;
1-8291;138.2;49.97;12.30;217.4;317.4;
1-8292;138.2;49.97;12.10;217.4;317.4;
1-8293;138.2;49.97;12.40;217.4;317.5;
1-8294;138.2;49.97;12.20;217.4;317.5;
1-8295;138.3;49.97;11.90;217.4;317.6;
1-8296;138.3;49.97;12.00;217.4;317.7;
1-8297;138.3;49.97;12.40;217.4;317.7;
1-8298;138.3;49.97;12.30;217.4;317.8;
1-8299;138.3;49.97;12.60;217.4;317.9;
1-8300;138.3;49.97;12.30;217.4;317.9;
1-8301;138.4;49.97;12.50;217.4;318.0;
1-8302;138.4;49.97;12.50;217.4;318.1;
1-8303;138.4;49.97;12.30;217.4;318.1;
1-8304;138.4;49.97;12.30;217.4;318.2;
1-8305;138.4;49.97;12.30;217.4;318.3;
1-8306;138.4;49.97;12.40;217.4;318.3;
1-8307;138.5;49.97;12.50;217.4;318.4;
1-8308;138.5;49.97;12.40;217.4;318.4;
1-8309;138.5;49.97;12.30;217.4;318.5;
1-8310;138.5;49.97;12.50;217.4;318.6;
1-8311;138.5;49.97;12.60;217.4;318.6;
1-8312;138.5;49.97;12.60;217.4;318.7;
1-8313;138.6;49.97;12.50;217.4;318.8;
1-8314;138.6;49.97;12.70;217.4;318.8;
1-8315;138.6;49.97;12.50;217.4;318.9;
1-8316;138.6;49.97;12.50;217.4;319.0;
1-8317;138.6;49.97;12.60;217.4;319.0;
1-8318;138.6;49.97;12.40;217.4;319.1;
1-8319;138.7;49.97;12.50;217.4;319.2;
1-8320;138.7;49.97;12.60;217.5;319.2;
1-8321;138.7;49.97;12.40;217.5;319.3;
1-8322;138.7;49.97;12.50;217.5;319.4;
1-8323;138.7;49.97;12.50;217.5;319.4;
1-8324;138.7;49.97;12.40;217.5;319.5;
1-8325;138.8;49.97;12.10;217.5;319.6;
1-8326;138.8;49.97;12.40;217.5;319.6;
1-8327;138.8;49.97;12.40;217.4;319.7;
1-8328;138.8;49.97;12.50;217.5;319.8;
1-8329;138.8;49.97;12.50;217.5;319.8;
1-8330;138.8;49.97;12.30;217.4;319.9;
1-8331;138.9;49.97;12.10;217.4;319.9;
1-8332;138.9;49.97;12.40;217.5;320.0;
1-8333;138.9;49.97;12.70;217.5;320.1;
1-8334;138.9;49.97;12.60;217.4;320.1;
1-8335;138.9;49.97;12.50;217.5;320.2;
1-8336;138.9;49.97;12.30;217.5;320.3;
1-8337;139.0;49.97;12.50;217.5;320.3;
1-8338;139.0;49.97;12.60;217.5;320.4;
1-8339;139.0;49.97;12.50;217.5;320.5;
1-8340;139.0;49.97;12.50;217.5;320.5;
1-8341;139.0;49.97;12.50;217.5;320.6;
1-8342;139.0;49.97;12.20;217.5;320.7;
1-8343;139.1;49.97;12.20;217.5;320.7;
1-8344;139.1;49.97;12.40;217.5;320.8;
1-8345;139.1;49.97;12.40;217.5;320.9;
1-8346;139.1;49.97;12.10;217.5;320.9;
1-8347;139.1;49.97;12.20;217.5;321.0;
1-8348;139.1;49.97;12.60;217.5;321.1;
1-8349;139.2;49.97;12.60;217.5;321.1;
1-8350;139.2;49.97;12.70;217.5;321.2;
1-8351;139.2;49.97;12.50;217.5;321.2;
1-8352;139.2;49.97;12.60;217.6;321.3;
1-8353;139.2;49.97;12.50;217.6;321.4;
1-8354;139.2;49.97;12.60;217.5;321.4;
1-8355;139.3;49.97;12.50;217.5;321.5;
1-8356;139.3;49.97;12.60;217.5;321.6;
1-8357;139.3;49.97;12.40;217.5;321.6;
1-8358;139.3;49.97;12.60;217.5;321.7;
1-8359;139.3;49.97;12.60;217.5;321.8;
1-8360;139.3;49.97;12.50;217.5;321.8;
1-8361;139.4;49.97;12.40;217.5;321.9;
1-8362;139.4;49.97;12.40;217.5;322.0;
1-8363;139.4;49.97;12.40;217.4;322.0;
1-8364;139.4;49.97;12.30;217.4;322.1;
1-8365;139.4;49.97;12.80;217.4;322.2;
1-8366;139.4;49.97;12.70;217.4;322.2;
1-8367;139.5;49.97;12.20;217.4;322.3;
1-8368;139.5;49.97;12.50;217.5;322.4;
1-8369;139.5;49.97;12.50;217.5;322.4;
1-8370;139.5;49.97;12.30;217.5;322.5;
1-8371;139.5;49.97;12.70;217.5;322.6;
1-8372;139.5;49.97;12.60;217.5;322.6;
1-8373;139.6;49.97;12.50;217.5;322.7;
1-8374;139.6;49.97;12.60;217.5;322.8;
1-8375;139.6;49.97;12.40;217.5;322.8;
1-8376;139.6;49.97;12.50;217.5;322.9;
1-8377;139.6;49.97;12.40;217.5;323.0;
1-8378;139.6;49.97;12.60;217.5;323.0;
1-8379;139.7;49.97;12.40;217.5;323.1;
1-8380;139.7;49.97;12.60;217.5;323.1;
1-8381;139.7;49.97;12.50;217.5;323.2;
1-8382;139.7;49.97;12.50;217.5;323.3;
1-8383;139.7;49.97;12.70;217.5;323.3;
1-8384;139.7;49.97;12.70;217.5;323.4;
1-8385;139.8;49.97;12.40;217.5;323.5;
1-8386;139.8;49.97;12.60;217.5;323.5;
1-8387;139.8;49.97;12.30;217.5;323.6;
1-8388;139.8;49.97;12.20;217.5;323.7;
1-8389;139.8;49.97;12.40;217.5;323.7;
1-8390;139.8;49.97;12.40;217.5;323.8;
1-8391;139.9;49.97;12.30;217.5;323.9;
1-8392;139.9;49.97;12.50;217.5;323.9;
1-8393;139.9;49.97;12.30;217.5;324.0;
1-8394;139.9;49.97;12.70;217.5;324.1;
1-8395;139.9;49.97;12.60;217.5;324.1;
1-8396;139.9;49.97;12.50;217.5;324.2;
1-8397;140.0;49.97;12.40;217.5;324.3;
1-8398;140.0;49.97;12.50;217.5;324.3;
1-8399;140.0;49.97;12.60;217.5;324.4;
1-8400;140.0;49.97;12.60;217.5;324.5;
1-8401;140.0;49.97;12.80;217.5;324.5;
1-8402;140.0;49.97;12.50;217.5;324.6;
1-8403;140.1;49.97;12.40;217.5;324.7;
1-8404;140.1;49.97;12.60;217.5;324.7;
1-8405;140.1;49.97;12.80;217.5;324.8;
1-8406;140.1;49.97;12.50;217.5;324.8;
1-8407;140.1;49.97;12.70;217.5;324.9;
1-8408;140.1;49.97;12.80;217.5;325.0;
1-8409;140.2;49.97;12.60;217.5;325.0;
1-8410;140.2;49.97;12.50;217.6;325.1;
1-8411;140.2;49.97;12.50;217.6;325.2;
1-8412;140.2;49.97;12.70;217.6;325.2;
1-8413;140.2;49.97;12.50;217.6;325.3;
1-8414;140.2;49.97;12.70;217.6;325.4;
1-8415;140.3;49.97;12.70;217.6;325.4;
1-8416;140.3;49.97;12.90;217.6;325.5;
1-8417;140.3;49.97;12.50;217.6;325.6;
1-8418;140.3;49.97;12.60;217.6;325.6;
1-8419;140.3;49.97;12.80;217.6;325.7;
1-8420;140.3;49.97;12.70;217.6;325.8;
1-8421;140.4;49.97;12.70;217.5;325.8;
1-8422;140.4;49.97;12.50;217.5;325.9;
1-8423;140.4;49.97;12.80;217.5;326.0;
1-8424;140.4;49.97;12.60;217.6;326.0;
1-8425;140.4;49.97;12.50;217.6;326.1;
1-8426;140.4;49.97;12.90;217.6;326.2;
1-8427;140.5;49.97;12.60;217.6;326.2;
1-8428;140.5;49.97;12.60;217.6;326.3;
1-8429;140.5;49.97;12.70;217.6;326.4;
1-8430;140.5;49.97;12.60;217.6;326.4;
1-8431;140.5;49.97;12.40;217.6;326.5;
1-8432;140.5;49.97;12.50;217.6;326.6;
1-8433;140.6;49.97;12.60;217.5;326.6;
1-8434;140.6;49.97;12.50;217.5;326.7;
1-8435;140.6;49.97;12.60;217.5;326.8;
1-8436;140.6;49.97;12.40;217.5;326.8;
1-8437;140.6;49.97;12.70;217.5;326.9;
1-8438;140.6;49.97;12.50;217.5;327.0;
1-8439;140.7;49.97;12.50;217.5;327.0;
1-8440;140.7;49.97;12.40;217.5;327.1;
1-8441;140.7;49.97;12.50;217.5;327.2;
1-8442;140.7;49.97;12.50;217.5;327.2;
1-8443;140.7;49.97;12.40;217.5;327.3;
1-8444;140.7;49.97;12.60;217.5;327.4;
1-8445;140.8;49.97;12.80;217.5;327.4;
1-8446;140.8;49.97;12.80;217.5;327.5;
1-8447;140.8;49.97;12.70;217.5;327.6;
1-8448;140.8;49.97;12.60;217.6;327.6;
1-8449;140.8;49.97;12.60;217.6;327.7;
1-8450;140.8;49.97;12.60;217.5;327.8;
1-8451;140.9;49.97;12.60;217.5;327.8;
1-8452;140.9;49.97;12.90;217.5;327.9;
1-8453;140.9;49.97;12.60;217.5;328.0;
1-8454;140.9;49.97;12.30;217.5;328.0;
1-8455;140.9;49.97;12.80;217.6;328.1;
1-8456;140.9;49.97;12.90;217.6;328.2;
1-8457;141.0;49.97;12.80;217.6;328.2;
1-8458;141.0;49.97;12.70;217.6;328.3;
1-8459;141.0;49.97;13.10;217.6;328.4;
1-8460;141.0;49.97;12.60;217.6;328.4;
1-8461;141.0;49.97;12.70;217.6;328.5;
1-8462;141.0;49.97;12.70;217.6;328.6;
1-8463;141.1;49.97;12.70;217.6;328.6;
1-8464;141.1;49.97;12.70;217.6;328.7;
1-8465;141.1;49.97;12.50;217.6;328.8;
1-8466;141.1;49.97;12.60;217.6;328.8;
1-8467;141.1;49.97;12.60;217.6;328.9;
1-8468;141.1;49.97;12.70;217.6;328.9;
1-8469;141.2;49.97;12.60;217.6;329.0;
1-8470;141.2;49.97;12.70;217.6;329.1;
1-8471;141.2;49.97;12.70;217.6;329.1;
1-8472;141.2;49.97;12.30;217.6;329.2;
1-8473;141.2;49.97;12.50;217.6;329.3;
1-8474;141.2;49.97;12.50;217.6;329.3;
1-8475;141.3;49.97;12.50;217.6;329.4;
1-8476;141.3;49.97;12.30;217.6;329.5;
1-8477;141.3;49.97;12.50;217.6;329.5;
1-8478;141.3;49.97;12.50;217.6;329.6;
1-8479;141.3;49.97;12.60;217.6;329.7;
1-8480;141.3;49.97;12.80;217.6;329.7;
1-8481;141.4;49.97;12.40;217.6;329.8;
1-8482;141.4;49.97;12.50;217.6;329.9;
1-8483;141.4;49.97;12.80;217.6;329.9;
1-8484;141.4;49.97;12.90;217.6;330.0;
1-8485;141.4;49.97;12.80;217.6;330.1;
1-8486;141.4;49.97;12.80;217.6;330.1;
1-8487;141.5;49.97;12.70;217.6;330.2;
1-8488;141.5;49.97;12.80;217.6;330.3;
1-8489;141.5;49.97;12.90;217.6;330.3;
1-8490;141.5;49.97;12.70;217.6;330.4;
1-8491;141.5;49.97;12.70;217.6;330.5;
1-8492;141.5;49.97;12.70;217.7;330.5;
1-8493;141.6;49.97;12.60;217.7;330.6;
1-8494;141.6;49.97;12.50;217.7;330.7;
1-8495;141.6;49.97;12.90;217.6;330.7;
1-8496;141.6;49.97;12.60;217.6;330.8;
1-8497;141.6;49.97;12.60;217.6;330.9;
1-8498;141.6;49.97;12.80;217.6;330.9;
1-8499;141.7;49.97;12.60;217.6;331.0;
1-8500;141.7;49.97;12.80;217.6;331.1;
1-8501;141.7;49.97;12.80;217.7;331.1;
1-8502;141.7;49.97;12.60;217.7;331.2;
1-8503;141.7;49.97;12.60;217.7;331.3;
1-8504;141.7;49.97;12.90;217.7;331.3;
1-8505;141.8;49.97;12.70;217.7;331.4;
1-8506;141.8;49.97;12.30;217.7;331.5;
1-8507;141.8;49.97;12.70;217.7;331.5;
1-8508;141.8;49.97;12.60;217.7;331.6;
1-8509;141.8;49.97;12.80;217.7;331.7;
1-8510;141.8;49.97;12.70;217.7;331.7;
1-8511;141.9;49.97;12.80;217.7;331.8;
1-8512;141.9;49.97;12.60;217.7;331.9;
1-8513;141.9;49.97;12.80;217.7;331.9;
1-8514;141.9;49.97;12.50;217.7;332.0;
1-8515;141.9;49.97;12.60;217.7;332.1;
1-8516;141.9;49.97;12.80;217.7;332.1;
1-8517;142.0;49.97;12.70;217.7;332.2;
1-8518;142.0;49.97;12.80;217.7;332.3;
1-8519;142.0;49.97;12.70;217.7;332.3;
1-8520;142.0;49.97;12.70;217.7;332.4;
1-8521;142.0;49.97;12.70;217.7;332.5;
1-8522;142.0;49.97;12.90;217.7;332.5;
1-8523;142.1;49.97;13.00;217.7;332.6;
1-8524;142.1;49.97;12.60;217.7;332.7;
1-8525;142.1;49.97;12.90;217.7;332.7;
1-8526;142.1;49.97;12.80;217.7;332.8;
1-8527;142.1;49.97;12.60;217.7;332.9;
1-8528;142.1;49.97;12.60;217.7;332.9;
1-8529;142.2;49.97;12.70;217.7;333.0;
1-8530;142.2;49.97;12.60;217.7;333.1;
1-8531;142.2;49.97;13.00;217.7;333.1;
1-8532;142.2;49.97;12.50;217.7;333.2;
1-8533;142.2;49.97;12.60;217.7;333.3;
1-8534;142.2;49.97;12.90;217.7;333.3;
1-8535;142.3;49.97;13.00;217.7;333.4;
1-8536;142.3;49.97;12.90;217.7;333.5;
1-8537;142.3;49.97;12.90;217.7;333.5;
1-8538;142.3;49.97;12.90;217.7;333.6;
1-8539;142.3;49.97;12.80;217.8;333.7;
1-8540;142.3;49.97;12.70;217.8;333.7;
1-8541;142.4;49.97;12.90;217.8;333.8;
1-8542;142.4;49.97;12.70;217.8;333.9;
1-8543;142.4;49.97;12.90;217.8;333.9;
1-8544;142.4;49.97;12.60;217.8;334.0;
1-8545;142.4;49.97;12.70;217.8;334.1;
1-8546;142.4;49.97;12.50;217.7;334.1;
1-8547;142.5;49.97;12.70;217.7;334.2;
1-8548;142.5;49.97;12.60;217.8;334.3;
1-8549;142.5;49.97;12.70;217.8;334.3;
1-8550;142.5;49.97;12.50;217.8;334.4;
1-8551;142.5;49.97;12.60;217.7;334.5;
1-8552;142.5;49.97;12.70;217.7;334.5;
1-8553;142.6;49.97;12.80;217.7;334.6;
1-8554;142.6;49.97;12.90;217.7;334.7;
1-8555;142.6;49.97;12.80;217.7;334.7;
1-8556;142.6;49.97;12.70;217.7;334.8;
1-8557;142.6;49.97;12.70;217.7;334.9;
1-8558;142.6;49.97;13.10;217.7;334.9;
1-8559;142.7;49.97;13.10;217.8;335.0;
1-8560;142.7;49.97;12.90;217.8;335.1;
1-8561;142.7;49.97;12.90;217.8;335.1;
1-8562;142.7;49.97;12.90;217.8;335.2;
1-8563;142.7;49.97;13.20;217.8;335.3;
1-8564;142.7;49.97;12.90;217.8;335.3;
1-8565;142.8;49.97;12.80;217.8;335.4;
1-8566;142.8;49.97;12.80;217.8;335.5;
1-8567;142.8;49.97;12.80;217.8;335.5;
1-8568;142.8;49.97;12.70;217.8;335.6;
1-8569;142.8;49.97;12.70;217.8;335.7;
1-8570;142.8;49.97;12.90;217.8;335.7;
1-8571;142.9;49.97;12.80;217.8;335.8;
1-8572;142.9;49.97;12.70;217.8;335.9;
1-8573;142.9;49.97;12.80;217.8;335.9;
1-8574;142.9;49.97;12.80;217.8;336.0;
1-8575;142.9;49.97;12.80;217.8;336.1;
1-8576;142.9;49.97;12.60;217.8;336.1;
1-8577;143.0;49.97;13.00;217.8;336.2;
1-8578;143.0;49.97;12.70;217.9;336.3;
1-8579;143.0;49.97;12.70;217.9;336.3;
1-8580;143.0;49.97;12.70;217.8;336.4;
1-8581;143.0;49.97;12.80;217.9;336.5;
1-8582;143.0;49.97;13.00;217.8;336.5;
1-8583;143.1;49.97;12.90;217.8;336.6;
1-8584;143.1;49.97;13.00;217.8;336.7;
1-8585;143.1;49.97;13.10;217.9;336.7;
1-8586;143.1;49.97;12.80;217.9;336.8;
1-8587;143.1;49.97;12.70;217.9;336.9;
1-8588;143.1;49.97;13.00;217.9;336.9;
1-8589;143.2;49.97;12.80;217.9;337.0;
1-8590;143.2;49.97;13.00;217.9;337.1;
1-8591;143.2;49.97;12.80;217.9;337.1;
1-8592;143.2;49.97;12.90;217.9;337.2;
1-8593;143.2;49.97;12.70;218.0;337.3;
1-8594;143.2;49.97;12.70;218.0;337.4;
1-8595;143.3;49.97;13.00;218.0;337.4;
1-8596;143.3;49.97;12.90;217.9;337.5;
1-8597;143.3;49.97;12.50;218.0;337.6;
1-8598;143.3;49.97;12.70;218.0;337.6;
1-8599;143.3;49.97;12.70;218.0;337.7;
1-8600;143.3;49.97;12.80;218.0;337.8;
1-8601;143.4;49.97;12.80;218.0;337.8;
1-8602;143.4;49.97;12.70;218.0;337.9;
1-8603;143.4;49.97;12.60;218.0;338.0;
1-8604;143.4;49.97;12.70;218.0;338.0;
1-8605;143.4;49.97;12.80;218.0;338.1;
1-8606;143.4;49.97;12.90;218.0;338.2;
1-8607;143.5;49.97;12.80;218.0;338.2;
1-8608;143.5;49.97;13.00;218.0;338.3;
1-8609;143.5;49.97;12.80;218.0;338.4;
1-8610;143.5;49.97;13.00;218.0;338.4;
1-8611;143.5;49.97;12.80;218.0;338.5;
1-8612;143.5;49.97;12.80;217.9;338.6;
1-8613;143.6;49.97;13.00;217.9;338.6;
1-8614;143.6;49.97;13.00;217.9;338.7;
1-8615;143.6;49.97;13.00;217.9;338.8;
1-8616;143.6;49.97;13.10;217.9;338.8;
1-8617;143.6;49.97;12.90;217.9;338.9;
1-8618;143.6;49.97;12.90;217.9;339.0;
1-8619;143.7;49.97;12.90;217.9;339.0;
1-8620;143.7;49.97;12.90;217.9;339.1;
1-8621;143.7;49.97;13.10;217.9;339.2;
1-8622;143.7;49.97;12.90;217.9;339.2;
1-8623;143.7;49.97;12.70;217.8;339.3;
1-8624;143.7;49.97;13.00;217.8;339.4;
1-8625;143.8;49.97;13.10;217.8;339.4;
1-8626;143.8;49.97;13.10;217.9;339.5;
1-8627;143.8;49.97;12.70;217.9;339.6;
1-8628;143.8;49.97;13.00;217.9;339.6;
1-8629;143.8;49.97;13.10;217.9;339.7;
1-8630;143.8;49.97;13.00;217.9;339.8;
1-8631;143.9;49.97;13.00;217.9;339.8;
1-8632;143.9;49.97;13.00;217.9;339.9;
1-8633;143.9;49.97;12.60;217.8;340.0;
1-8634;143.9;49.97;12.60;217.8;340.0;
1-8635;143.9;49.97;12.90;217.9;340.1;
1-8636;143.9;49.97;12.90;217.9;340.2;
1-8637;144.0;49.97;12.90;217.9;340.2;
1-8638;144.0;49.97;13.10;217.9;340.3;
1-8639;144.0;49.97;13.00;217.9;340.4;
1-8640;144.0;49.97;12.90;217.9;340.5;
1-8641;144.0;49.97;12.80;217.9;340.5;
1-8642;144.0;49.97;13.10;217.9;340.6;
1-8643;144.1;49.97;13.10;217.9;340.7;
1-8644;144.1;49.97;13.00;217.9;340.7;
1-8645;144.1;49.97;13.10;217.9;340.8;
1-8646;144.1;49.97;13.20;217.9;340.9;
1-8647;144.1;49.97;12.60;217.9;340.9;
1-8648;144.1;49.97;12.90;218.0;341.0;
1-8649;144.2;49.97;13.10;218.0;341.1;
1-8650;144.2;49.97;13.30;218.0;341.1;
1-8651;144.2;49.97;13.00;217.9;341.2;
1-8652;144.2;49.97;13.20;218.0;341.3;
1-8653;144.2;49.97;12.90;218.0;341.3;
1-8654;144.2;49.97;12.80;218.0;341.4;
1-8655;144.3;49.97;12.80;218.0;341.5;
1-8656;144.3;49.97;12.90;218.0;341.5;
1-8657;144.3;49.97;12.60;218.0;341.6;
1-8658;144.3;49.97;12.80;218.0;341.7;
1-8659;144.3;49.97;12.60;218.0;341.7;
1-8660;144.3;49.97;12.90;218.0;341.8;
1-8661;144.4;49.97;12.90;218.0;341.9;
1-8662;144.4;49.97;12.90;218.0;341.9;
1-8663;144.4;49.97;12.80;218.0;342.0;
1-8664;144.4;49.97;13.10;218.0;342.1;
1-8665;144.4;49.97;12.80;218.0;342.1;
1-8666;144.4;49.97;13.00;218.0;342.2;
1-8667;144.5;49.97;13.30;218.0;342.3;
1-8668;144.5;49.97;13.20;218.0;342.3;
1-8669;144.5;49.97;13.30;218.0;342.4;
1-8670;144.5;49.97;13.00;218.0;342.5;
1-8671;144.5;49.97;12.90;218.0;342.6;
1-8672;144.5;49.97;12.90;218.0;342.6;
1-8673;144.6;49.97;13.00;218.0;342.7;
1-8674;144.6;49.97;13.10;218.0;342.8;
1-8675;144.6;49.97;12.60;218.0;342.8;
1-8676;144.6;49.97;12.80;218.0;342.9;
1-8677;144.6;49.97;12.70;218.0;343.0;
1-8678;144.6;49.97;12.90;218.0;343.0;
1-8679;144.7;49.97;12.80;218.0;343.1;
1-8680;144.7;49.97;12.90;218.0;343.2;
1-8681;144.7;49.97;12.80;218.0;343.2;
1-8682;144.7;49.97;13.00;218.0;343.3;
1-8683;144.7;49.97;13.10;218.0;343.4;
1-8684;144.7;49.97;12.90;218.0;343.4;
1-8685;144.8;49.97;13.10;218.0;343.5;
1-8686;144.8;49.97;13.10;218.0;343.6;
1-8687;144.8;49.97;12.80;218.0;343.6;
1-8688;144.8;49.97;13.10;218.0;343.7;
1-8689;144.8;49.97;13.10;218.0;343.8;
1-8690;144.8;49.97;12.80;218.0;343.8;
1-8691;144.9;49.97;13.00;218.0;343.9;
1-8692;144.9;49.97;13.00;218.0;344.0;
1-8693;144.9;49.97;12.70;218.0;344.0;
1-8694;144.9;49.97;13.00;217.9;344.1;
1-8695;144.9;49.97;13.00;217.9;344.2;
1-8696;144.9;49.97;13.10;217.9;344.2;
1-8697;145.0;49.97;12.90;217.9;344.3;
1-8698;145.0;49.97;13.00;217.9;344.4;
1-8699;145.0;49.97;12.90;218.0;344.5;
1-8700;145.0;49.97;13.00;218.0;344.5;
1-8701;145.0;49.97;12.90;218.0;344.6;
1-8702;145.0;49.97;12.90;217.9;344.7;
1-8703;145.1;49.97;13.20;217.9;344.7;
1-8704;145.1;49.97;13.10;217.9;344.8;
1-8705;145.1;49.97;12.80;218.0;344.9;
1-8706;145.1;49.97;12.90;218.0;344.9;
1-8707;145.1;49.97;13.00;218.0;345.0;
1-8708;145.1;49.97;12.90;218.0;345.1;
1-8709;145.2;49.97;13.00;218.0;345.1;
1-8710;145.2;49.97;13.30;218.0;345.2;
1-8711;145.2;49.97;12.90;218.0;345.3;
1-8712;145.2;49.97;13.10;218.0;345.3;
1-8713;145.2;49.97;12.80;218.0;345.4;
1-8714;145.2;49.97;12.90;218.0;345.5;
1-8715;145.3;49.97;13.10;218.0;345.5;
1-8716;145.3;49.97;13.20;218.0;345.6;
1-8717;145.3;49.97;13.10;218.0;345.7;
1-8718;145.3;49.97;12.90;218.0;345.7;
1-8719;145.3;49.97;13.10;218.0;345.8;
1-8720;145.3;49.97;12.90;218.1;345.9;
1-8721;145.4;49.97;13.00;218.1;345.9;
1-8722;145.4;49.97;13.00;218.1;346.0;
1-8723;145.4;49.97;12.90;218.1;346.1;
1-8724;145.4;49.97;13.10;218.1;346.2;
1-8725;145.4;49.97;13.30;218.1;346.2;
1-8726;145.4;49.97;13.10;218.1;346.3;
1-8727;145.5;49.97;13.00;218.1;346.4;
1-8728;145.5;49.97;13.00;218.1;346.4;
1-8729;145.5;49.97;12.80;218.1;346.5;
1-8730;145.5;49.97;12.80;218.1;346.6;
1-8731;145.5;49.97;12.90;218.0;346.6;
1-8732;145.5;49.97;12.90;218.0;346.7;
1-8733;145.6;49.97;12.80;218.0;346.8;
1-8734;145.6;49.97;12.80;218.1;346.8;
1-8735;145.6;49.97;12.70;218.1;346.9;
1-8736;145.6;49.97;12.70;218.1;347.0;
1-8737;145.6;49.97;13.10;218.1;347.0;
1-8738;145.6;49.97;12.70;218.1;347.1;
1-8739;145.7;49.97;12.90;218.1;347.2;
1-8740;145.7;49.97;12.90;218.1;347.2;
1-8741;145.7;49.97;12.90;218.1;347.3;
1-8742;145.7;49.97;12.90;218.1;347.4;
1-8743;145.7;49.97;13.10;218.1;347.4;
1-8744;145.7;49.97;12.70;218.1;347.5;
1-8745;145.8;49.97;13.00;218.1;347.6;
1-8746;145.8;49.97;13.30;218.1;347.6;
1-8747;145.8;49.97;13.00;218.1;347.7;
1-8748;145.8;49.97;12.90;218.1;347.8;
1-8749;145.8;49.97;13.10;218.1;347.8;
1-8750;145.8;49.97;13.10;218.1;347.9;
1-8751;145.9;49.97;13.00;218.1;348.0;
1-8752;145.9;49.97;13.10;218.1;348.0;
1-8753;145.9;49.97;13.30;218.1;348.1;
1-8754;145.9;49.97;13.10;218.1;348.2;
1-8755;145.9;49.97;13.20;218.1;348.3;
1-8756;145.9;49.97;12.90;218.1;348.3;
1-8757;146.0;49.97;13.30;218.1;348.4;
1-8758;146.0;49.97;13.10;218.1;348.5;
1-8759;146.0;49.97;13.10;218.1;348.5;
1-8760;146.0;49.97;12.90;218.1;348.6;
1-8761;146.0;49.97;13.20;218.1;348.7;
1-8762;146.0;49.97;13.20;218.1;348.7;
1-8763;146.1;49.97;13.00;218.1;348.8;
1-8764;146.1;49.97;13.30;218.1;348.9;
1-8765;146.1;49.97;13.00;218.1;348.9;
1-8766;146.1;49.97;12.80;218.1;349.0;
1-8767;146.1;49.97;12.80;218.1;349.1;
1-8768;146.1;49.97;12.80;218.1;349.1;
1-8769;146.2;49.97;12.80;218.1;349.2;
1-8770;146.2;49.97;13.00;218.1;349.3;
1-8771;146.2;49.97;13.20;218.1;349.3;
1-8772;146.2;49.97;13.20;218.1;349.4;
1-8773;146.2;49.97;13.20;218.1;349.5;
1-8774;146.2;49.97;13.00;218.1;349.6;
