D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0014.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-2171;36.18;49.97;3.700;208.1;40.83;
1-2172;36.20;49.97;3.700;208.1;40.85;
1-2173;36.21;49.97;3.700;208.1;40.86;
1-2174;36.23;49.97;3.600;208.1;40.88;
1-2175;36.25;49.97;3.600;208.1;40.90;
1-2176;36.26;49.97;3.600;208.1;40.92;
1-2177;36.28;49.97;3.700;208.1;40.94;
1-2178;36.30;49.97;3.600;208.1;40.96;
1-2179;36.31;49.97;3.700;208.1;40.98;
1-2180;36.33;49.97;3.700;208.1;41.00;
1-2181;36.35;49.97;3.700;208.1;41.02;
1-2182;36.36;49.97;3.700;208.1;41.04;
1-2183;36.38;49.97;3.600;208.1;41.06;
1-2184;36.40;49.97;3.800;208.1;41.08;
1-2185;36.41;49.97;3.800;208.1;41.10;
1-2186;36.43;49.97;3.700;208.1;41.11;
1-2187;36.45;49.97;3.700;208.1;41.13;
1-2188;36.46;49.97;3.700;208.1;41.15;
1-2189;36.48;49.97;3.700;208.1;41.17;
1-2190;36.50;49.97;3.500;208.1;41.19;
1-2191;36.51;49.97;3.600;208.1;41.21;
1-2192;36.53;49.97;3.600;208.1;41.23;
1-2193;36.55;49.97;3.600;208.1;41.25;
1-2194;36.56;49.97;3.600;208.1;41.27;
1-2195;36.58;49.97;3.700;208.1;41.29;
1-2196;36.60;49.97;3.700;208.1;41.31;
1-2197;36.61;49.97;3.800;208.1;41.32;
1-2198;36.63;49.97;3.800;208.1;41.34;
1-2199;36.65;49.97;3.700;208.1;41.36;
1-2200;36.66;49.97;3.700;208.1;41.38;
1-2201;36.68;49.97;3.600;208.1;41.40;
1-2202;36.70;49.97;3.700;208.1;41.42;
1-2203;36.71;49.97;3.700;208.1;41.44;
1-2204;36.73;49.97;3.700;208.1;41.46;
1-2205;36.75;49.97;3.700;208.1;41.48;
1-2206;36.76;49.97;3.700;208.1;41.50;
1-2207;36.78;49.97;3.700;208.1;41.52;
1-2208;36.80;49.97;3.600;208.1;41.54;
1-2209;36.81;49.97;3.700;208.1;41.56;
1-2210;36.83;49.97;3.700;208.1;41.58;
1-2211;36.85;49.97;3.800;208.1;41.60;
1-2212;36.86;49.97;3.700;208.1;41.62;
1-2213;36.88;49.97;3.700;208.1;41.64;
1-2214;36.90;49.97;3.700;208.1;41.65;
1-2215;36.91;49.97;3.600;208.1;41.67;
1-2216;36.93;49.97;3.800;208.1;41.69;
1-2217;36.95;49.97;3.700;208.1;41.71;
1-2218;36.96;49.97;3.800;208.1;41.73;
1-2219;36.98;49.97;3.600;208.1;41.75;
1-2220;37.00;49.97;3.700;208.2;41.77;
1-2221;37.01;49.97;3.700;208.2;41.79;
1-2222;37.03;49.97;3.700;208.2;41.81;
1-2223;37.05;49.97;3.700;208.2;41.83;
1-2224;37.06;49.97;3.700;208.2;41.85;
1-2225;37.08;49.97;3.700;208.2;41.87;
1-2226;37.10;49.97;3.600;208.1;41.89;
1-2227;37.11;49.97;3.700;208.2;41.91;
1-2228;37.13;49.97;3.600;208.2;41.92;
1-2229;37.15;49.97;3.700;208.1;41.94;
1-2230;37.16;49.97;3.700;208.2;41.96;
1-2231;37.18;49.97;3.700;208.2;41.98;
1-2232;37.20;49.97;3.700;208.2;42.00;
1-2233;37.21;49.97;3.600;208.2;42.02;
1-2234;37.23;49.97;3.700;208.2;42.04;
1-2235;37.25;49.97;3.600;208.2;42.06;
1-2236;37.26;49.97;3.700;208.2;42.08;
1-2237;37.28;49.97;3.700;208.2;42.10;
1-2238;37.30;49.97;3.700;208.2;42.12;
1-2239;37.31;49.97;3.600;208.2;42.14;
1-2240;37.33;49.97;3.700;208.2;42.16;
1-2241;37.35;49.97;3.700;208.2;42.17;
1-2242;37.36;49.97;3.700;208.2;42.19;
1-2243;37.38;49.97;3.700;208.2;42.21;
1-2244;37.40;49.97;3.600;208.2;42.23;
1-2245;37.41;49.97;3.700;208.2;42.25;
1-2246;37.43;49.97;3.700;208.2;42.27;
1-2247;37.45;49.97;3.700;208.2;42.29;
1-2248;37.46;49.97;3.700;208.2;42.31;
1-2249;37.48;49.97;3.700;208.2;42.33;
1-2250;37.50;49.97;3.800;208.2;42.35;
1-2251;37.51;49.97;3.700;208.2;42.37;
1-2252;37.53;49.97;3.700;208.2;42.39;
1-2253;37.55;49.97;3.700;208.2;42.41;
1-2254;37.56;49.97;3.700;208.2;42.43;
1-2255;37.58;49.97;3.700;208.2;42.45;
1-2256;37.60;49.97;3.700;208.2;42.47;
1-2257;37.61;49.97;3.700;208.2;42.48;
1-2258;37.63;49.97;3.700;208.2;42.50;
1-2259;37.65;49.97;3.700;208.2;42.52;
1-2260;37.66;49.97;3.700;208.2;42.54;
1-2261;37.68;49.97;3.700;208.2;42.56;
1-2262;37.70;49.97;3.600;208.2;42.58;
1-2263;37.71;49.97;3.700;208.2;42.60;
1-2264;37.73;49.97;3.700;208.2;42.62;
1-2265;37.75;49.97;3.700;208.2;42.64;
1-2266;37.76;49.97;3.700;208.2;42.66;
1-2267;37.78;49.97;3.700;208.2;42.68;
1-2268;37.80;49.97;3.700;208.2;42.70;
1-2269;37.81;49.97;3.700;208.2;42.72;
1-2270;37.83;49.97;3.800;208.2;42.74;
1-2271;37.85;49.97;3.700;208.2;42.76;
1-2272;37.86;49.97;3.700;208.2;42.77;
1-2273;37.88;49.97;3.700;208.2;42.79;
1-2274;37.90;49.97;3.800;208.2;42.81;
1-2275;37.91;49.97;3.700;208.2;42.83;
1-2276;37.93;49.97;3.700;208.2;42.85;
1-2277;37.95;49.97;3.700;208.2;42.87;
1-2278;37.96;49.97;3.700;208.2;42.89;
1-2279;37.98;49.97;3.800;208.2;42.91;
1-2280;38.00;49.97;3.700;208.2;42.93;
1-2281;38.01;49.97;3.700;208.2;42.95;
1-2282;38.03;49.97;3.700;208.2;42.97;
1-2283;38.05;49.97;3.700;208.2;42.99;
1-2284;38.06;49.97;3.700;208.2;43.01;
1-2285;38.08;49.97;3.700;208.2;43.03;
1-2286;38.10;49.97;3.700;208.2;43.05;
1-2287;38.11;49.97;3.600;208.2;43.07;
1-2288;38.13;49.97;3.700;208.2;43.09;
1-2289;38.15;49.97;3.700;208.2;43.10;
1-2290;38.16;49.97;3.800;208.2;43.12;
1-2291;38.18;49.97;3.700;208.2;43.14;
1-2292;38.20;49.97;3.700;208.2;43.16;
1-2293;38.21;49.97;3.700;208.2;43.18;
1-2294;38.23;49.97;3.700;208.2;43.20;
1-2295;38.25;49.97;3.700;208.2;43.22;
1-2296;38.26;49.97;3.700;208.2;43.24;
1-2297;38.28;49.97;3.700;208.2;43.26;
1-2298;38.30;49.97;3.700;208.2;43.28;
1-2299;38.31;49.97;3.700;208.2;43.30;
1-2300;38.33;49.97;3.700;208.2;43.32;
1-2301;38.35;49.97;3.700;208.2;43.34;
1-2302;38.36;49.97;3.700;208.2;43.36;
1-2303;38.38;49.97;3.800;208.2;43.38;
1-2304;38.40;49.97;3.800;208.2;43.40;
1-2305;38.41;49.97;3.700;208.2;43.42;
1-2306;38.43;49.97;3.800;208.2;43.44;
1-2307;38.45;49.97;3.700;208.2;43.46;
1-2308;38.46;49.97;3.800;208.2;43.48;
1-2309;38.48;49.97;3.700;208.2;43.49;
1-2310;38.50;49.97;3.900;208.2;43.51;
1-2311;38.51;49.97;3.800;208.2;43.53;
1-2312;38.53;49.97;3.700;208.2;43.55;
1-2313;38.55;49.97;3.800;208.3;43.57;
1-2314;38.56;49.97;3.800;208.3;43.59;
1-2315;38.58;49.97;3.800;208.3;43.61;
1-2316;38.60;49.97;3.800;208.2;43.63;
1-2317;38.61;49.97;3.800;208.3;43.65;
1-2318;38.63;49.97;3.800;208.3;43.67;
1-2319;38.65;49.97;3.800;208.3;43.69;
1-2320;38.66;49.97;3.700;208.3;43.71;
1-2321;38.68;49.97;3.800;208.3;43.73;
1-2322;38.70;49.97;3.800;208.3;43.75;
1-2323;38.71;49.97;3.800;208.3;43.77;
1-2324;38.73;49.97;3.900;208.3;43.79;
1-2325;38.75;49.97;3.800;208.3;43.81;
1-2326;38.76;49.97;3.800;208.3;43.83;
1-2327;38.78;49.97;3.800;208.3;43.85;
1-2328;38.80;49.97;3.800;208.3;43.87;
1-2329;38.81;49.97;3.800;208.2;43.89;
1-2330;38.83;49.97;3.800;208.3;43.91;
1-2331;38.85;49.97;3.800;208.3;43.93;
1-2332;38.86;49.97;3.700;208.3;43.95;
1-2333;38.88;49.97;3.800;208.3;43.97;
1-2334;38.90;49.97;3.800;208.3;43.99;
1-2335;38.91;49.97;3.800;208.3;44.01;
1-2336;38.93;49.97;3.800;208.3;44.03;
1-2337;38.95;49.97;3.800;208.3;44.05;
1-2338;38.96;49.97;3.800;208.3;44.07;
1-2339;38.98;49.97;3.800;208.3;44.09;
1-2340;39.00;49.97;3.800;208.3;44.11;
1-2341;39.01;49.97;3.800;208.3;44.13;
1-2342;39.03;49.97;3.800;208.3;44.15;
1-2343;39.05;49.97;3.800;208.3;44.17;
1-2344;39.06;49.97;3.800;208.3;44.19;
1-2345;39.08;49.97;3.800;208.3;44.21;
1-2346;39.10;49.97;3.800;208.3;44.23;
1-2347;39.11;49.97;3.800;208.3;44.25;
1-2348;39.13;49.97;3.800;208.3;44.27;
1-2349;39.15;49.97;3.900;208.3;44.29;
1-2350;39.16;49.97;3.800;208.3;44.31;
1-2351;39.18;49.97;3.800;208.3;44.33;
1-2352;39.20;49.97;3.800;208.3;44.35;
1-2353;39.21;49.97;3.800;208.3;44.37;
1-2354;39.23;49.97;3.800;208.3;44.39;
1-2355;39.25;49.97;3.800;208.3;44.41;
1-2356;39.26;49.97;3.700;208.3;44.43;
1-2357;39.28;49.97;3.800;208.3;44.45;
1-2358;39.30;49.97;3.800;208.3;44.47;
1-2359;39.31;49.97;3.800;208.3;44.49;
1-2360;39.33;49.97;3.900;208.3;44.51;
1-2361;39.35;49.97;3.800;208.3;44.53;
1-2362;39.36;49.97;3.800;208.3;44.55;
1-2363;39.38;49.97;3.800;208.3;44.57;
1-2364;39.40;49.97;3.900;208.3;44.59;
1-2365;39.41;49.97;3.900;208.3;44.61;
1-2366;39.43;49.97;3.800;208.3;44.63;
1-2367;39.45;49.97;3.900;208.3;44.65;
1-2368;39.46;49.97;3.800;208.3;44.67;
1-2369;39.48;49.97;3.900;208.3;44.69;
1-2370;39.50;49.97;3.800;208.3;44.71;
1-2371;39.51;49.97;3.900;208.3;44.73;
1-2372;39.53;49.97;3.800;208.3;44.75;
1-2373;39.55;49.97;3.900;208.3;44.77;
1-2374;39.56;49.97;3.800;208.3;44.79;
1-2375;39.58;49.97;3.900;208.3;44.81;
1-2376;39.60;49.97;3.900;208.3;44.83;
1-2377;39.61;49.97;3.800;208.3;44.85;
1-2378;39.63;49.97;3.900;208.3;44.87;
1-2379;39.65;49.97;3.800;208.3;44.89;
1-2380;39.66;49.97;3.800;208.3;44.91;
1-2381;39.68;49.97;3.800;208.3;44.93;
1-2382;39.70;49.97;3.900;208.3;44.95;
1-2383;39.71;49.97;3.900;208.3;44.97;
1-2384;39.73;49.97;3.800;208.3;44.99;
1-2385;39.75;49.97;3.900;208.3;45.01;
1-2386;39.76;49.97;3.800;208.3;45.03;
1-2387;39.78;49.97;3.900;208.3;45.05;
1-2388;39.80;49.97;3.900;208.3;45.07;
1-2389;39.81;49.97;4.000;208.3;45.09;
1-2390;39.83;49.97;3.900;208.3;45.11;
1-2391;39.85;49.97;4.000;208.3;45.13;
1-2392;39.86;49.97;3.900;208.4;45.16;
1-2393;39.88;49.97;3.900;208.4;45.18;
1-2394;39.90;49.97;4.000;208.3;45.20;
1-2395;39.91;49.97;3.900;208.4;45.22;
1-2396;39.93;49.97;3.900;208.4;45.24;
1-2397;39.95;49.97;3.900;208.4;45.26;
1-2398;39.96;49.97;4.000;208.4;45.28;
1-2399;39.98;49.97;3.900;208.4;45.30;
1-2400;40.00;49.97;4.000;208.4;45.32;
1-2401;40.01;49.97;4.000;208.4;45.34;
1-2402;40.03;49.97;3.900;208.4;45.36;
1-2403;40.05;49.97;4.000;208.4;45.38;
1-2404;40.06;49.97;3.900;208.4;45.40;
1-2405;40.08;49.97;4.000;208.4;45.42;
1-2406;40.10;49.97;3.900;208.4;45.44;
1-2407;40.11;49.97;4.000;208.4;45.46;
1-2408;40.13;49.97;4.000;208.4;45.49;
1-2409;40.15;49.97;4.000;208.4;45.51;
1-2410;40.16;49.97;4.000;208.4;45.53;
1-2411;40.18;49.97;4.000;208.4;45.55;
1-2412;40.20;49.97;4.100;208.4;45.57;
1-2413;40.21;49.97;4.000;208.4;45.59;
1-2414;40.23;49.97;4.000;208.4;45.61;
1-2415;40.25;49.97;4.000;208.4;45.63;
1-2416;40.26;49.97;4.000;208.4;45.65;
1-2417;40.28;49.97;4.000;208.4;45.67;
1-2418;40.30;49.97;4.000;208.4;45.70;
1-2419;40.31;49.97;4.100;208.4;45.72;
1-2420;40.33;49.97;4.000;208.4;45.74;
1-2421;40.35;49.97;4.100;208.4;45.76;
1-2422;40.36;49.97;4.000;208.4;45.78;
1-2423;40.38;49.97;4.100;208.4;45.80;
1-2424;40.40;49.97;4.000;208.4;45.82;
1-2425;40.41;49.97;4.100;208.4;45.84;
1-2426;40.43;49.97;4.100;208.4;45.87;
1-2427;40.45;49.97;4.100;208.4;45.89;
1-2428;40.46;49.97;4.100;208.4;45.91;
1-2429;40.48;49.97;4.100;208.4;45.93;
1-2430;40.50;49.97;4.100;208.4;45.95;
1-2431;40.51;49.97;4.100;208.5;45.97;
1-2432;40.53;49.97;4.100;208.5;45.99;
1-2433;40.55;49.97;4.100;208.5;46.02;
1-2434;40.56;49.97;4.100;208.5;46.04;
1-2435;40.58;49.97;4.100;208.5;46.06;
1-2436;40.60;49.97;4.200;208.5;46.08;
1-2437;40.61;49.97;4.200;208.5;46.10;
1-2438;40.63;49.97;4.100;208.5;46.12;
1-2439;40.65;49.97;4.200;208.5;46.15;
1-2440;40.66;49.97;4.200;208.5;46.17;
1-2441;40.68;49.97;4.200;208.5;46.19;
1-2442;40.70;49.97;4.200;208.5;46.21;
1-2443;40.71;49.97;4.200;208.5;46.23;
1-2444;40.73;49.97;4.200;208.5;46.26;
1-2445;40.75;49.97;4.200;208.5;46.28;
1-2446;40.76;49.97;4.300;208.5;46.30;
1-2447;40.78;49.97;4.200;208.5;46.32;
1-2448;40.80;49.97;4.200;208.5;46.34;
1-2449;40.81;49.97;4.200;208.5;46.37;
1-2450;40.83;49.97;4.300;208.5;46.39;
1-2451;40.85;49.97;4.300;208.5;46.41;
1-2452;40.86;49.97;4.300;208.5;46.43;
1-2453;40.88;49.97;4.300;208.5;46.46;
1-2454;40.90;49.97;4.400;208.5;46.48;
1-2455;40.91;49.97;4.400;208.5;46.50;
1-2456;40.93;49.97;4.400;208.5;46.52;
1-2457;40.95;49.97;4.400;208.5;46.55;
1-2458;40.96;49.97;4.400;208.5;46.57;
1-2459;40.98;49.97;4.500;208.5;46.59;
1-2460;41.00;49.97;4.400;208.5;46.62;
1-2461;41.01;49.97;4.400;208.6;46.64;
1-2462;41.03;49.97;4.400;208.5;46.66;
1-2463;41.05;49.97;4.400;208.6;46.69;
1-2464;41.06;49.97;4.500;208.6;46.71;
1-2465;41.08;49.97;4.400;208.5;46.73;
1-2466;41.10;49.97;4.500;208.6;46.76;
1-2467;41.11;49.97;4.400;208.6;46.78;
1-2468;41.13;49.97;4.500;208.6;46.80;
1-2469;41.15;49.97;4.500;208.6;46.83;
1-2470;41.16;49.97;4.500;208.6;46.85;
1-2471;41.18;49.97;4.500;208.6;46.87;
1-2472;41.20;49.97;4.500;208.6;46.90;
1-2473;41.21;49.97;4.600;208.6;46.92;
1-2474;41.23;49.97;4.500;208.6;46.94;
1-2475;41.25;49.97;4.700;208.6;46.97;
1-2476;41.26;49.97;4.700;208.6;46.99;
1-2477;41.28;49.97;4.600;208.6;47.02;
1-2478;41.30;49.97;4.600;208.6;47.04;
1-2479;41.31;49.97;4.700;208.6;47.07;
1-2480;41.33;49.97;4.700;208.6;47.09;
1-2481;41.35;49.97;4.700;208.6;47.12;
1-2482;41.36;49.97;4.800;208.7;47.14;
1-2483;41.38;49.97;4.700;208.7;47.16;
1-2484;41.40;49.97;4.800;208.7;47.19;
1-2485;41.41;49.97;4.700;208.7;47.21;
1-2486;41.43;49.97;5.000;208.7;47.24;
1-2487;41.45;49.97;4.900;208.7;47.27;
1-2488;41.46;49.97;5.000;208.7;47.29;
1-2489;41.48;49.97;4.900;208.7;47.32;
1-2490;41.50;49.97;5.000;208.7;47.34;
1-2491;41.51;49.97;5.100;208.7;47.37;
1-2492;41.53;49.97;5.000;208.7;47.40;
1-2493;41.55;49.97;5.100;208.7;47.42;
1-2494;41.56;49.97;5.100;208.8;47.45;
1-2495;41.58;49.97;5.200;208.8;47.48;
1-2496;41.60;49.97;5.100;208.8;47.50;
1-2497;41.61;49.97;5.300;208.8;47.53;
1-2498;41.63;49.97;5.300;208.8;47.56;
1-2499;41.65;49.97;5.200;208.8;47.59;
1-2500;41.66;49.97;5.400;208.8;47.61;
1-2501;41.68;49.97;5.300;208.8;47.64;
1-2502;41.70;49.97;5.400;208.8;47.67;
1-2503;41.71;49.97;5.500;208.8;47.70;
1-2504;41.73;49.97;5.700;208.8;47.73;
1-2505;41.75;49.97;5.600;208.8;47.76;
1-2506;41.76;49.97;5.700;208.9;47.79;
1-2507;41.78;49.97;5.700;208.9;47.82;
1-2508;41.80;49.97;5.800;208.9;47.85;
1-2509;41.81;49.97;6.000;208.9;47.88;
1-2510;41.83;49.97;5.900;208.9;47.91;
1-2511;41.85;49.97;6.000;208.9;47.94;
1-2512;41.86;49.97;6.200;209.0;47.97;
1-2513;41.88;49.97;6.300;209.0;48.00;
1-2514;41.90;49.97;6.400;209.0;48.04;
1-2515;41.91;49.97;6.500;209.0;48.07;
1-2516;41.93;49.97;6.800;209.0;48.11;
1-2517;41.95;49.97;6.800;209.0;48.14;
1-2518;41.96;49.97;7.200;209.0;48.18;
1-2519;41.98;49.97;7.200;209.1;48.22;
1-2520;42.00;49.97;7.600;209.1;48.25;
1-2521;42.01;49.97;7.900;209.1;48.30;
1-2522;42.03;49.97;8.400;209.2;48.34;
1-2523;42.05;49.97;8.500;209.2;48.38;
1-2524;42.06;49.97;8.800;209.2;48.43;
1-2525;42.08;49.97;9.100;209.3;48.47;
1-2526;42.10;49.97;9.500;209.3;48.52;
1-2527;42.11;49.97;10.20;209.4;48.57;
1-2528;42.13;49.97;10.60;209.5;48.63;
1-2529;42.15;49.97;11.10;209.6;48.69;
1-2530;42.16;49.97;11.40;209.7;48.74;
1-2531;42.18;49.97;12.20;209.9;48.81;
1-2532;42.20;49.97;12.70;210.0;48.87;
1-2533;42.21;49.97;13.40;210.3;48.94;
1-2534;42.23;49.97;14.00;210.5;49.01;
1-2535;42.25;49.97;14.70;210.7;49.09;
1-2536;42.26;49.97;14.40;210.9;49.16;
1-2537;42.28;49.97;15.20;211.2;49.24;
1-2538;42.30;49.97;15.30;211.4;49.32;
1-2539;42.31;49.97;16.30;211.4;49.40;
1-2540;42.33;49.97;16.70;211.6;49.49;
1-2541;42.35;49.97;16.30;212.0;49.58;
1-2542;42.36;49.97;16.10;212.3;49.66;
1-2543;42.38;49.97;16.50;212.3;49.75;
1-2544;42.40;49.97;16.80;212.5;49.83;
1-2545;42.41;49.97;16.30;212.6;49.92;
1-2546;42.43;49.97;16.40;212.8;50.00;
1-2547;42.45;49.97;16.30;212.9;50.09;
1-2548;42.46;49.97;17.00;213.0;50.18;
1-2549;42.48;49.97;16.90;213.1;50.27;
1-2550;42.50;49.97;16.50;213.2;50.35;
1-2551;42.51;49.97;16.90;213.3;50.44;
1-2552;42.53;49.97;16.30;213.5;50.53;
1-2553;42.55;49.97;16.20;213.6;50.61;
1-2554;42.56;49.97;15.90;213.7;50.70;
1-2555;42.58;49.97;15.90;213.8;50.78;
1-2556;42.60;49.97;15.20;213.8;50.86;
1-2557;42.61;49.97;15.70;213.9;50.94;
1-2558;42.63;49.97;15.20;214.0;51.02;
1-2559;42.65;49.97;15.10;214.0;51.10;
1-2560;42.66;49.97;14.30;214.0;51.18;
1-2561;42.68;49.97;15.10;214.1;51.26;
1-2562;42.70;49.97;14.30;214.2;51.33;
1-2563;42.71;49.97;14.50;214.2;51.41;
1-2564;42.73;49.97;14.30;214.3;51.48;
1-2565;42.75;49.97;13.90;214.4;51.56;
1-2566;42.76;49.97;14.00;214.4;51.63;
1-2567;42.78;49.97;13.90;214.4;51.70;
1-2568;42.80;49.97;13.30;214.5;51.77;
1-2569;42.81;49.97;13.60;214.5;51.85;
1-2570;42.83;49.97;12.80;214.5;51.91;
1-2571;42.85;49.97;12.90;214.5;51.98;
1-2572;42.86;49.97;12.10;214.6;52.05;
1-2573;42.88;49.97;12.40;214.6;52.11;
1-2574;42.90;49.97;12.10;214.6;52.18;
1-2575;42.91;49.97;11.60;214.6;52.24;
1-2576;42.93;49.97;11.90;214.6;52.30;
1-2577;42.95;49.97;11.30;214.6;52.36;
1-2578;42.96;49.97;10.90;214.6;52.42;
1-2579;42.98;49.97;11.10;214.6;52.48;
1-2580;43.00;49.97;11.20;214.6;52.53;
1-2581;43.01;49.97;10.70;214.6;52.59;
1-2582;43.03;49.97;10.70;214.5;52.65;
1-2583;43.05;49.97;10.60;214.5;52.70;
1-2584;43.06;49.97;10.10;214.5;52.76;
1-2585;43.08;49.97;10.70;214.4;52.81;
1-2586;43.10;49.97;10.50;214.4;52.87;
1-2587;43.11;49.97;10.30;214.4;52.92;
1-2588;43.13;49.97;10.20;214.4;52.97;
1-2589;43.15;49.97;9.800;214.4;53.03;
1-2590;43.16;49.97;9.000;214.3;53.08;
1-2591;43.18;49.97;9.800;214.3;53.13;
1-2592;43.20;49.97;9.700;214.3;53.18;
1-2593;43.21;49.97;9.700;214.2;53.23;
1-2594;43.23;49.97;9.400;214.2;53.28;
1-2595;43.25;49.97;9.000;214.1;53.33;
1-2596;43.26;49.97;9.500;214.1;53.37;
1-2597;43.28;49.97;9.300;214.1;53.42;
1-2598;43.30;49.97;9.200;214.1;53.47;
1-2599;43.31;49.97;8.800;214.1;53.52;
1-2600;43.33;49.97;9.100;214.1;53.57;
1-2601;43.35;49.97;8.700;214.1;53.61;
1-2602;43.36;49.97;7.900;214.0;53.66;
1-2603;43.38;49.97;8.000;214.0;53.70;
1-2604;43.40;49.97;8.500;214.0;53.74;
1-2605;43.41;49.97;8.400;214.0;53.78;
1-2606;43.43;49.97;8.000;213.9;53.83;
1-2607;43.45;49.97;7.900;213.9;53.87;
1-2608;43.46;49.97;7.800;213.8;53.91;
1-2609;43.48;49.97;7.900;213.8;53.95;
1-2610;43.50;49.97;7.800;213.7;53.99;
1-2611;43.51;49.97;7.500;213.7;54.03;
1-2612;43.53;49.97;7.600;213.7;54.07;
1-2613;43.55;49.97;7.500;213.6;54.11;
1-2614;43.56;49.97;7.400;213.6;54.15;
1-2615;43.58;49.97;7.200;213.6;54.19;
1-2616;43.60;49.97;7.400;213.5;54.23;
1-2617;43.61;49.97;7.100;213.5;54.26;
1-2618;43.63;49.97;7.300;213.4;54.30;
1-2619;43.65;49.97;7.300;213.4;54.34;
1-2620;43.66;49.97;7.100;213.4;54.38;
1-2621;43.68;49.97;7.300;213.4;54.42;
1-2622;43.70;49.97;7.000;213.4;54.45;
1-2623;43.71;49.97;7.200;213.3;54.49;
1-2624;43.73;49.97;7.000;213.3;54.53;
1-2625;43.75;49.97;7.200;213.3;54.56;
1-2626;43.76;49.97;6.800;213.2;54.60;
1-2627;43.78;49.97;6.900;213.2;54.64;
1-2628;43.80;49.97;6.700;213.2;54.67;
1-2629;43.81;49.97;6.800;213.2;54.71;
1-2630;43.83;49.97;6.800;213.1;54.74;
1-2631;43.85;49.97;6.500;213.1;54.78;
1-2632;43.86;49.97;6.600;213.0;54.81;
1-2633;43.88;49.97;7.000;213.0;54.85;
1-2634;43.90;49.97;7.000;213.0;54.88;
1-2635;43.91;49.97;7.300;213.0;54.92;
1-2636;43.93;49.97;6.700;213.0;54.96;
1-2637;43.95;49.97;6.900;213.0;54.99;
1-2638;43.96;49.97;6.900;212.9;55.03;
1-2639;43.98;49.97;6.600;212.9;55.07;
1-2640;44.00;49.97;6.600;212.9;55.10;
1-2641;44.01;49.97;6.700;212.9;55.14;
1-2642;44.03;49.97;6.700;212.9;55.17;
1-2643;44.05;49.97;7.100;212.8;55.21;
1-2644;44.06;49.97;6.600;212.8;55.24;
1-2645;44.08;49.97;6.600;212.8;55.28;
1-2646;44.10;49.97;6.700;212.8;55.31;
1-2647;44.11;49.97;6.800;212.8;55.35;
1-2648;44.13;49.97;6.500;212.8;55.38;
1-2649;44.15;49.97;6.600;212.8;55.42;
1-2650;44.16;49.97;6.300;212.8;55.45;
1-2651;44.18;49.97;6.900;212.8;55.48;
1-2652;44.20;49.97;6.400;212.7;55.52;
1-2653;44.21;49.97;6.300;212.7;55.55;
1-2654;44.23;49.97;6.100;212.7;55.58;
1-2655;44.25;49.97;6.000;212.7;55.62;
1-2656;44.26;49.97;6.000;212.6;55.65;
1-2657;44.28;49.97;6.000;212.6;55.68;
1-2658;44.30;49.97;6.100;212.5;55.71;
1-2659;44.31;49.97;6.100;212.5;55.74;
1-2660;44.33;49.97;6.300;212.5;55.78;
1-2661;44.35;49.97;6.100;212.5;55.81;
1-2662;44.36;49.97;6.000;212.4;55.84;
1-2663;44.38;49.97;6.300;212.4;55.87;
1-2664;44.40;49.97;6.200;212.4;55.90;
1-2665;44.41;49.97;6.200;212.3;55.94;
1-2666;44.43;49.97;6.200;212.3;55.97;
1-2667;44.45;49.97;6.200;212.3;56.00;
1-2668;44.46;49.97;6.300;212.3;56.03;
1-2669;44.48;49.97;6.200;212.3;56.07;
1-2670;44.50;49.97;6.600;212.3;56.10;
1-2671;44.51;49.97;6.600;212.3;56.14;
1-2672;44.53;49.97;6.500;212.3;56.17;
1-2673;44.55;49.97;6.500;212.2;56.20;
1-2674;44.56;49.97;6.500;212.2;56.24;
1-2675;44.58;49.97;6.300;212.2;56.27;
1-2676;44.60;49.97;6.800;212.2;56.31;
1-2677;44.61;49.97;6.800;212.2;56.34;
1-2678;44.63;49.97;7.500;212.2;56.38;
1-2679;44.65;49.97;7.600;212.2;56.42;
1-2680;44.66;49.97;6.600;212.2;56.45;
1-2681;44.68;49.97;6.500;212.2;56.49;
1-2682;44.70;49.97;6.800;212.2;56.52;
1-2683;44.71;49.97;7.200;212.2;56.56;
1-2684;44.73;49.97;7.500;212.2;56.60;
1-2685;44.75;49.97;7.300;212.2;56.64;
1-2686;44.76;49.97;7.000;212.2;56.68;
1-2687;44.78;49.97;6.500;212.2;56.71;
1-2688;44.80;49.97;6.500;212.1;56.74;
1-2689;44.81;49.97;6.700;212.1;56.78;
1-2690;44.83;49.97;6.500;212.1;56.81;
1-2691;44.85;49.97;6.300;212.1;56.85;
1-2692;44.86;49.97;6.000;212.1;56.88;
1-2693;44.88;49.97;5.900;212.1;56.91;
1-2694;44.90;49.97;6.200;212.1;56.94;
1-2695;44.91;49.97;6.100;212.0;56.97;
1-2696;44.93;49.97;6.000;212.0;57.01;
1-2697;44.95;49.97;6.300;212.0;57.04;
1-2698;44.96;49.97;6.200;212.0;57.07;
1-2699;44.98;49.97;6.200;212.0;57.10;
1-2700;45.00;49.97;6.100;212.0;57.14;
1-2701;45.01;49.97;5.900;212.0;57.17;
1-2702;45.03;49.97;6.000;212.0;57.20;
1-2703;45.05;49.97;5.900;212.0;57.23;
1-2704;45.06;49.97;6.200;211.9;57.26;
