D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0013.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1043;17.38;49.97;2.600;207.3;17.22;
1-1044;17.40;49.97;2.600;207.3;17.24;
1-1045;17.41;49.97;2.600;207.3;17.25;
1-1046;17.43;49.97;2.600;207.3;17.26;
1-1047;17.45;49.97;2.600;207.3;17.28;
1-1048;17.46;49.97;2.600;207.3;17.29;
1-1049;17.48;49.97;2.600;207.3;17.30;
1-1050;17.50;49.97;2.600;207.3;17.32;
1-1051;17.51;49.97;2.600;207.3;17.33;
1-1052;17.53;49.97;2.600;207.3;17.35;
1-1053;17.55;49.97;2.600;207.3;17.36;
1-1054;17.56;49.97;2.600;207.3;17.37;
1-1055;17.58;49.97;2.600;207.3;17.39;
1-1056;17.60;49.97;2.600;207.3;17.40;
1-1057;17.61;49.97;2.600;207.3;17.41;
1-1058;17.63;49.97;2.600;207.3;17.43;
1-1059;17.65;49.97;2.600;207.3;17.44;
1-1060;17.66;49.97;2.600;207.3;17.45;
1-1061;17.68;49.97;2.600;207.3;17.47;
1-1062;17.70;49.97;2.600;207.3;17.48;
1-1063;17.71;49.97;2.600;207.3;17.49;
1-1064;17.73;49.97;2.600;207.3;17.51;
1-1065;17.75;49.97;2.600;207.3;17.52;
1-1066;17.76;49.97;2.600;207.3;17.54;
1-1067;17.78;49.97;2.600;207.3;17.55;
1-1068;17.80;49.97;2.600;207.3;17.56;
1-1069;17.81;49.97;2.600;207.3;17.58;
1-1070;17.83;49.97;2.600;207.3;17.59;
1-1071;17.85;49.97;2.600;207.3;17.60;
1-1072;17.86;49.97;2.600;207.3;17.62;
1-1073;17.88;49.97;2.600;207.3;17.63;
1-1074;17.90;49.97;2.600;207.3;17.64;
1-1075;17.91;49.97;2.600;207.3;17.66;
1-1076;17.93;49.97;2.600;207.3;17.67;
1-1077;17.95;49.97;2.600;207.3;17.69;
1-1078;17.96;49.97;2.500;207.3;17.70;
1-1079;17.98;49.97;2.500;207.3;17.71;
1-1080;18.00;49.97;2.500;207.3;17.72;
1-1081;18.01;49.97;2.600;207.4;17.74;
1-1082;18.03;49.97;2.600;207.4;17.75;
1-1083;18.05;49.97;2.600;207.4;17.77;
1-1084;18.06;49.97;2.600;207.4;17.78;
1-1085;18.08;49.97;2.600;207.4;17.79;
1-1086;18.10;49.97;2.600;207.4;17.81;
1-1087;18.11;49.97;2.600;207.3;17.82;
1-1088;18.13;49.97;2.600;207.4;17.83;
1-1089;18.15;49.97;2.600;207.3;17.85;
1-1090;18.16;49.97;2.600;207.3;17.86;
1-1091;18.18;49.97;2.600;207.3;17.87;
1-1092;18.20;49.97;2.600;207.3;17.89;
1-1093;18.21;49.97;2.600;207.3;17.90;
1-1094;18.23;49.97;2.600;207.4;17.92;
1-1095;18.25;49.97;2.600;207.4;17.93;
1-1096;18.26;49.97;2.600;207.3;17.94;
1-1097;18.28;49.97;2.500;207.3;17.96;
1-1098;18.30;49.97;2.500;207.3;17.97;
1-1099;18.31;49.97;2.600;207.4;17.98;
1-1100;18.33;49.97;2.600;207.4;18.00;
1-1101;18.35;49.97;2.600;207.4;18.01;
1-1102;18.36;49.97;2.600;207.4;18.02;
1-1103;18.38;49.97;2.500;207.4;18.04;
1-1104;18.40;49.97;2.600;207.4;18.05;
1-1105;18.41;49.97;2.600;207.4;18.06;
1-1106;18.43;49.97;2.600;207.4;18.08;
1-1107;18.45;49.97;2.600;207.4;18.09;
1-1108;18.46;49.97;2.600;207.4;18.10;
1-1109;18.48;49.97;2.500;207.4;18.12;
1-1110;18.50;49.97;2.600;207.4;18.13;
1-1111;18.51;49.97;2.600;207.4;18.14;
1-1112;18.53;49.97;2.600;207.4;18.16;
1-1113;18.55;49.97;2.600;207.4;18.17;
1-1114;18.56;49.97;2.600;207.4;18.19;
1-1115;18.58;49.97;2.600;207.4;18.20;
1-1116;18.60;49.97;2.500;207.4;18.21;
1-1117;18.61;49.97;2.600;207.4;18.23;
1-1118;18.63;49.97;2.600;207.4;18.24;
1-1119;18.65;49.97;2.600;207.4;18.25;
1-1120;18.66;49.97;2.600;207.4;18.27;
1-1121;18.68;49.97;2.500;207.4;18.28;
1-1122;18.70;49.97;2.600;207.4;18.29;
1-1123;18.71;49.97;2.600;207.4;18.31;
1-1124;18.73;49.97;2.600;207.4;18.32;
1-1125;18.75;49.97;2.600;207.4;18.33;
1-1126;18.76;49.97;2.600;207.4;18.35;
1-1127;18.78;49.97;2.500;207.4;18.36;
1-1128;18.80;49.97;2.600;207.4;18.37;
1-1129;18.81;49.97;2.600;207.4;18.39;
1-1130;18.83;49.97;2.600;207.4;18.40;
1-1131;18.85;49.97;2.600;207.4;18.41;
1-1132;18.86;49.97;2.600;207.4;18.43;
1-1133;18.88;49.97;2.600;207.4;18.44;
1-1134;18.90;49.97;2.500;207.4;18.46;
1-1135;18.91;49.97;2.600;207.4;18.47;
1-1136;18.93;49.97;2.600;207.4;18.48;
1-1137;18.95;49.97;2.600;207.4;18.50;
1-1138;18.96;49.97;2.600;207.4;18.51;
1-1139;18.98;49.97;2.600;207.4;18.52;
1-1140;19.00;49.97;2.600;207.4;18.54;
1-1141;19.01;49.97;2.600;207.4;18.55;
1-1142;19.03;49.97;2.600;207.4;18.56;
1-1143;19.05;49.97;2.600;207.4;18.58;
1-1144;19.06;49.97;2.600;207.4;18.59;
1-1145;19.08;49.97;2.500;207.4;18.60;
1-1146;19.10;49.97;2.600;207.4;18.62;
1-1147;19.11;49.97;2.600;207.4;18.63;
1-1148;19.13;49.97;2.600;207.4;18.65;
1-1149;19.15;49.97;2.600;207.4;18.66;
1-1150;19.16;49.97;2.600;207.4;18.67;
1-1151;19.18;49.97;2.600;207.4;18.69;
1-1152;19.20;49.97;2.500;207.4;18.70;
1-1153;19.21;49.97;2.600;207.4;18.71;
1-1154;19.23;49.97;2.600;207.4;18.73;
1-1155;19.25;49.97;2.600;207.4;18.74;
1-1156;19.26;49.97;2.600;207.5;18.75;
1-1157;19.28;49.97;2.600;207.5;18.77;
1-1158;19.30;49.97;2.600;207.5;18.78;
1-1159;19.31;49.97;2.600;207.5;18.79;
1-1160;19.33;49.97;2.600;207.5;18.81;
1-1161;19.35;49.97;2.600;207.5;18.82;
1-1162;19.36;49.97;2.600;207.5;18.84;
1-1163;19.38;49.97;2.500;207.5;18.85;
1-1164;19.40;49.97;2.600;207.5;18.86;
1-1165;19.41;49.97;2.600;207.5;18.88;
1-1166;19.43;49.97;2.600;207.5;18.89;
1-1167;19.45;49.97;2.600;207.5;18.90;
1-1168;19.46;49.97;2.600;207.5;18.92;
1-1169;19.48;49.97;2.600;207.5;18.93;
1-1170;19.50;49.97;2.500;207.5;18.94;
1-1171;19.51;49.97;2.600;207.5;18.96;
1-1172;19.53;49.97;2.600;207.6;18.97;
1-1173;19.55;49.97;2.600;207.6;18.98;
1-1174;19.56;49.97;2.600;207.6;19.00;
1-1175;19.58;49.97;2.600;207.6;19.01;
1-1176;19.60;49.97;2.600;207.6;19.02;
1-1177;19.61;49.97;2.600;207.6;19.04;
1-1178;19.63;49.97;2.600;207.6;19.05;
1-1179;19.65;49.97;2.600;207.6;19.07;
1-1180;19.66;49.97;2.600;207.6;19.08;
1-1181;19.68;49.97;2.500;207.6;19.09;
1-1182;19.70;49.97;2.500;207.6;19.11;
1-1183;19.71;49.97;2.600;207.6;19.12;
1-1184;19.73;49.97;2.600;207.6;19.13;
1-1185;19.75;49.97;2.600;207.6;19.15;
1-1186;19.76;49.97;2.500;207.6;19.16;
1-1187;19.78;49.97;2.600;207.6;19.17;
1-1188;19.80;49.97;2.500;207.6;19.19;
1-1189;19.81;49.97;2.600;207.6;19.20;
1-1190;19.83;49.97;2.600;207.6;19.21;
1-1191;19.85;49.97;2.600;207.6;19.23;
1-1192;19.86;49.97;2.500;207.6;19.24;
1-1193;19.88;49.97;2.500;207.6;19.25;
1-1194;19.90;49.97;2.600;207.6;19.27;
1-1195;19.91;49.97;2.600;207.6;19.28;
1-1196;19.93;49.97;2.600;207.6;19.29;
1-1197;19.95;49.97;2.600;207.6;19.31;
1-1198;19.96;49.97;2.600;207.6;19.32;
1-1199;19.98;49.97;2.600;207.6;19.33;
1-1200;20.00;49.97;2.600;207.6;19.35;
1-1201;20.01;49.97;2.600;207.6;19.36;
1-1202;20.03;49.97;2.600;207.6;19.38;
1-1203;20.05;49.97;2.600;207.6;19.39;
1-1204;20.06;49.97;2.600;207.6;19.40;
1-1205;20.08;49.97;2.600;207.6;19.42;
1-1206;20.10;49.97;2.600;207.6;19.43;
1-1207;20.11;49.97;2.600;207.6;19.44;
1-1208;20.13;49.97;2.600;207.6;19.46;
1-1209;20.15;49.97;2.600;207.6;19.47;
1-1210;20.16;49.97;2.600;207.6;19.48;
1-1211;20.18;49.97;2.600;207.6;19.50;
1-1212;20.20;49.97;2.500;207.6;19.51;
